area,zone_height,azimuth,absorptance,wall_u,wall_ct,wwr,glass,shading,people,open_fac,roof,ground,bldg_ratio,n_floor,v_ar
0.5602508603645332,0.7678199592941806,0.3946420874030825,0.8734528243743106,0.5902021896953251,0.13791044311096373,0.03729803227943743,0.9767510020663809,0.6866589465481988,0.860380014724003,0.6799504948897757,0.1705017828127932,0.6163247470932157,0.6819132892586672,0.6075876837526134,0.4808663307199652
0.9333895608753348,0.3063403753942625,0.014577339852623048,0.5598405778974461,0.7521545373230499,0.1349713624722016,0.5167040049424826,0.17173498941780982,0.35474128334644406,0.3705530819346042,0.3286411765866804,0.7846559091755781,0.09897951570116896,0.3343003040547711,0.7429386596481649,0.64724701658119
0.2626040625067455,0.43843201864499765,0.4490117218326989,0.565458435918767,0.19754541292782202,0.3313035207154025,0.7712636397389313,0.21944835476922747,0.2929264332979525,0.617156233717419,0.8308549819475439,0.49112910134506865,0.033309103527086326,0.8505922144369678,0.5793061427625015,0.9572839007574989
0.31748149650583035,0.868266678734347,0.6042137353160267,0.8587711049176877,0.014807788364882866,0.8297107135351213,0.8484825782712117,0.5866655339039356,0.8752688972816485,0.6440036233466648,0.22904849936823768,0.45862729528265933,0.628682756793969,0.09419188922493707,0.5921036617240176,0.2912721056422017
0.3849539509280342,0.8214067107985445,0.7713621241161077,0.7684516055282296,0.3709650936831464,0.10369370765309462,0.22194663238763834,0.5722708599968963,0.4031181281089223,0.8630933240422995,0.03834221522606129,0.4363107404916384,0.4604176361858943,0.36008710641479663,0.006030639351334468,0.5570635202173555
0.343125326787555,0.8016739872905048,0.08346468663944542,0.9914472279876925,0.7160079693543853,0.3487891495643628,0.07538074952596646,0.9874141478745211,0.13472760204401668,0.34664045599010984,0.28270953377668423,0.7581194690227284,0.7476928236089188,0.6840275715074261,0.6794414794437749,0.37691449873840227
0.9206690517331361,0.4953202560474433,0.1391133573401544,0.36024298553981454,0.3353530137771808,0.6549248532183578,0.6861206889900509,0.8343929350386053,0.5353184144492517,0.6463202216501744,0.926094384634783,0.5992000820942182,0.6262440296982,0.7325542636837663,0.14511354382251046,0.4043046869517221
0.197286381058229,0.5788896067382051,0.46900892049038445,0.7802405425441994,0.91952284309005,0.5038515771981179,0.5245290781647262,0.9367255707183961,0.8593925315148119,0.8476847273604823,0.7811057233127154,0.4855753377285229,0.30914685093905975,0.039508112753986385,0.9714487453805858,0.00962493062523841
0.5815147165416199,0.6440792251908604,0.6616172912581284,0.8189485750002007,0.1806972448906041,0.7566512479953162,0.01235115174433194,0.48461002053784347,0.867508493853386,0.6200680828560162,0.7469560178714092,0.8687367295925765,0.3786949149090088,0.904951923385169,0.8551836178363093,0.8453295123450256
0.5998589003865249,0.8569419374455407,0.38767476678289226,0.5470484900932248,0.9145328330213336,0.5532527625692829,0.5632550062002099,0.9446755079511379,0.3723215760499655,0.46370674344416346,0.9655580712951635,0.7935390414971198,0.006701571296925784,0.36747020583100826,0.39347213807162057,0.4663034082469912
0.9902933834482306,0.6848167924185441,0.28362497562528055,0.4409027047395086,0.07900714988622987,0.547662124751423,0.3107419514495838,0.8291934761555991,0.45335002638943994,0.34075199216322466,0.09301888594854842,0.03151631207783211,0.9086731200202508,0.5067300186851023,0.04871207089926436,0.12272487415727708
0.3099876308271001,0.9378883327526983,0.8461878024355326,0.31628179162778514,0.2361699063807189,0.8057675145795339,0.33658458672875957,0.26520500016050375,0.42960856151307997,0.4464945458764354,0.9152442091602819,0.618953953992822,0.256688823626934,0.5465985236518426,0.9148958746983892,0.47552887773111036
0.8922087120358431,0.7930503861325053,0.986853550364962,0.39401197540698274,0.2202088741044009,0.39807815579789624,0.2737074007566794,0.6909254188567043,0.7927990090876041,0.9618486681472364,0.4567474004599539,0.3323547330029443,0.48164959611368674,0.8776230084198834,0.15930489875867612,0.4858623695181899
0.5227200352422087,0.46872600740240694,0.8604997239967062,0.8839723247680624,0.4287395353123694,0.4285408103985363,0.38439830571618433,0.8688455045115923,0.1781662122121977,0.088305111606218,0.3568397844698116,0.2678770462743972,0.6815579364841542,0.5144382810320234,0.41082537953302234,0.40138760215555386
0.6216374973935485,0.29429235982398066,0.2629024235407193,0.9690080808492046,0.35575459580687246,0.5409300495347124,0.6673675442604926,0.21220970352386181,0.016472423926239748,0.17750198260330796,0.5133029542603317,0.25911429895380644,0.34309763468118265,0.4578941812385919,0.029719170930652808,0.945649709219941
0.6315296053248285,0.26537778794588246,0.25404554021496883,0.4725408936052596,0.6228696231809168,0.04748978707990529,0.9203625703666148,0.011113878836696317,0.24430797887663835,0.6125711522772219,0.397263068722855,0.8590460232560014,0.31746685326586893,0.6070210715747526,0.5600216204186501,0.013664665401294565
0.4957018167377785,0.4197929275004708,0.47526000122682294,0.18537573591745907,0.1592526955540372,0.25273952671260497,0.6182988140730137,0.059565793724317376,0.7968893789342169,0.2605638618232351,0.5053302623467988,0.9816298185993959,0.6935628256563542,0.9663365783441543,0.33073813841063393,0.934822844568494
0.4461951128733601,0.6914850668093515,0.9774520151876073,0.67462173739,0.4744840198044533,0.8436474184976143,0.36625639476875615,0.5074042865490888,0.8917572018847473,0.9018252763664643,0.814407070402202,0.6978347601252166,0.08525803891266262,0.05684469144957657,0.7963499549147403,0.6628649204981898
0.8070810480306535,0.32706024225114483,0.46331091756374304,0.6122591427110471,0.7572736583886697,0.21731699822329473,0.43223762218374956,0.7802180544327596,0.07959082699992091,0.9064708481051612,0.6701211522852383,0.4057617505162902,0.6985059959751341,0.10351112419813555,0.6323733523496324,0.8408792808573243
0.48564275585106836,0.6287565989457381,0.40146056095182264,0.18091981083780254,0.10178717755745818,0.9609290280641342,0.4687818965311138,0.49047582585295985,0.5925687902395993,0.3573618680901277,0.0797355387458296,0.8870889376318442,0.9495647904605627,0.04501803669222651,0.7770286666493937,0.2544483615838186
0.16222084218737473,0.24699335750083107,0.1931412149499544,0.47011689528871015,0.86787735033155,0.5735690437292257,0.2481079872213417,0.07375748839676768,0.6124349833617456,0.23179422190847157,0.5647434993463043,0.34660042378889533,0.48493668420412295,0.42238942724721634,0.4408052611262592,0.7056894633633586
0.9629390108419661,0.3850186016244736,0.49134803308430414,0.24553912316871995,0.29986741895559427,0.18279003727850265,0.12277260100651627,0.6520626492073532,0.6586520431232015,0.3287424158557124,0.7686893361648066,0.09192559109516224,0.17700759249936798,0.5674478341172668,0.504258456159505,0.6220764136282083
0.2988908192748708,0.5829939145051083,0.12414714383581399,0.41335812056997007,0.4827188402579125,0.4083265507693021,0.8589928100552555,0.7342640842792368,0.8842217976899349,0.8177530523470886,0.8112113985362469,0.05350004939893893,0.16951153505140476,0.824874302404464,0.018151806437418625,0.27400267249469146
0.6730635901873755,0.2711975734993753,0.28959494394784524,0.42767808780591293,0.40242372485058175,0.9927336777638858,0.4453568655083185,0.5436771159077994,0.144363302217197,0.03218649873941595,0.5276435124855482,0.4266855083919584,0.1822602022129443,0.7822730557872861,0.5757423820500622,0.616718981653249
0.6055225399702477,0.9637508142630276,0.5617206392913288,0.08458756792171228,0.006336798853116229,0.5801314925401937,0.21533804032791287,0.32801494057524133,0.3029684042216559,0.8357929262783135,0.5651152720629594,0.006600282173435804,0.040206767578153293,0.8822525235578357,0.3953485759611035,0.4885278110057334
0.8848050681091292,0.10079980361475042,0.6786255995202146,0.38222433530443933,0.7075053188885781,0.11287621799988515,0.5022408564377022,0.8203231931230711,0.9009159012175895,0.7740032570209658,0.9822819575562535,0.007621491764258335,0.0021039806721727668,0.9695774987946756,0.3753346021271324,0.018805901901911535
0.2816159024060045,0.35355744963989044,0.9096213928619695,0.9090569970636655,0.45723507985477063,0.7249401726013928,0.07787821055715248,0.7248231181645166,0.23332371263436957,0.23944270255131886,0.6730810861394415,0.7066539071034205,0.0949523536311532,0.9590250942873217,0.3853161084542454,0.8231179531454504
0.43078462683150315,0.20435193276884447,0.6258445247543114,0.8968255809785364,0.5953251121385339,0.8811540692048903,0.6679208079060588,0.9506145122177693,0.7271727817012745,0.3216578417280921,0.7185717019154001,0.23184584955685578,0.824609964564814,0.10883300169955336,0.9574604028147966,0.16964417090185024
0.26151023721474465,0.9891842643901556,0.7339111733798014,0.5280200971481949,0.4242855990959233,0.65777743979959,0.4129019604344488,0.5666598892724256,0.37506431440795884,0.7059065649515918,0.1855620820976827,0.6696787467120082,0.6034218788834741,0.15984753997427967,0.8157117853794238,0.9122583894539259
0.8721354175334541,0.47515631670474573,0.6758777478367366,0.946125378590065,0.3937351872679918,0.7847436449095128,0.22379822591885118,0.8518216641101368,0.6153785912307372,0.7036739042975946,0.31992022248274343,0.42839744145834957,0.3358140171098193,0.48789550625526035,0.6570041216244954,0.25804865816489514
0.4272347621729366,0.1727466260461371,0.6077756467092786,0.23806481398962756,0.3241335695512836,0.21924924351922248,0.1952308749934419,0.9386891485280975,0.25661915633617344,0.5800796962168989,0.21031042295839567,0.7977423522380038,0.8525130135002085,0.22885202117522951,0.27125175102795646,0.6045116049025839
0.6524610853547649,0.6313469697208168,0.7835540315332025,0.051402401972752226,0.6617860938542036,0.39462574513006177,0.7022238318492523,0.20034120074680942,0.26317044116616134,0.7844103871961919,0.19632181874291527,0.3479675339554224,0.23643662968586399,0.6474574110639864,0.20269963966751642,0.10142579530618916
0.14651603871560884,0.9334055269088813,0.44284371850028353,0.5486045759707358,0.15252212098158816,0.8165921775750937,0.7135841882984724,0.545876193812484,0.6270447566322429,0.9495490587823451,0.2057924090085856,0.9472962046045172,0.015478952959103747,0.9381857235764832,0.11930115095657899,0.7624191563698074
0.4575051804397845,0.6332312147793979,0.8059368854765042,0.7887207707035594,0.24241375205569055,0.8010709330912282,0.8145503464445008,0.23600151348800627,0.8563315101295854,0.9209083121279155,0.3923102091789802,0.4689355672640595,0.029851499955197754,0.4863359234605789,0.34839680693565395,0.05789835316739729
0.9068433608263958,0.9832724860932048,0.9475436173416562,0.008841628377729682,0.6100072552560186,0.03849420208141072,0.7358860482420125,0.21250017698474374,0.035692258404804,0.6839476460516924,0.8395006296495259,0.1271207009041451,0.3266274548127101,0.15583394346104387,0.7018055172738048,0.6338003251906504
0.704471572124569,0.8055058332213536,0.422972699094157,0.5506736494108231,0.6759928962006699,0.40514022909252845,0.35012898910534157,0.09990996768224476,0.7317811542052308,0.20048245581852084,0.11286095277107705,0.5829088608387702,0.6723145397386614,0.9997077355436099,0.9728459148062208,0.5486749878752429
0.9427438115106452,0.48743065626321835,0.16489896084561806,0.6428489791914866,0.6401132682413606,0.17191003511850803,0.481976950567182,0.05543000576779091,0.6435265341668222,0.7513126689214418,0.1164459126672345,0.7217718319159627,0.6761612564822524,0.19773704811638096,0.9338893560589125,0.07549875497546339
0.6161769952031317,0.383746997418821,0.8350107150153366,0.4088145449851102,0.08816280233226292,0.02858932756858759,0.7158043512238736,0.4555296574327938,0.6374035040296899,0.2184069143566936,0.32342420733108584,0.5822085299858252,0.9165029165564165,0.7847857024524353,0.605890580396331,0.8264092557861665
0.13683345248546044,0.2981470044352749,0.9983968658643343,0.3511749271826028,0.7004328840471052,0.024653467543639677,0.6388880854730526,0.5398935456914409,0.1373287820317059,0.37288096238805557,0.953380459382902,0.5143983337347797,0.44550202539892253,0.7207198307595288,0.7311402498857141,0.0574067964455091
0.8803366088756217,0.2872788212197709,0.707944404179076,0.33565050084491516,0.10804579053582154,0.7658797904955483,0.11116654139386546,0.03467422203525791,0.7453722884130627,0.3933082445407302,0.3857878014065027,0.9430245093750467,0.0037684886739816617,0.08610606693631868,0.6276184009171702,0.2013589904591702
0.05325568583452856,0.2434180420654604,0.28212234994595453,0.31134404958965084,0.8561113808371374,0.6671405870494671,0.3597314207885289,0.12954713336617524,0.06499980824592112,0.8807258795153715,0.9910813680632995,0.3209593038638669,0.27117404951636004,0.44886549388807506,0.09718792040886705,0.9973259728441828
0.09949498055025985,0.021557760237601857,0.22980220494881343,0.9752899388926008,0.26842276178089586,0.31248432892880856,0.246091682184168,0.32202631508228563,0.012927394033266164,0.4082705027276894,0.4235741171692481,0.504128070183314,0.7784381607861539,0.9557739358804429,0.19883551901827579,0.026749457954349888
0.10292678435699697,0.48167046981595646,0.4545529665072431,0.5830890398684372,0.019746732608514103,0.9465545082297364,0.9199793832715439,0.7612123484979141,0.4182166809085637,0.9144885765890208,0.8052104830877591,0.5445078713037902,0.3909956520235518,0.5336986827635162,0.42960247272252605,0.6738781789942051
0.698497864045293,0.8812885907768732,0.24725988571927146,0.37236864541744497,0.4867024995625516,0.7589763712155778,0.4989955249039268,0.9623295457573501,0.06564902046027346,0.834774150722422,0.7610270857620337,0.9133866176573457,0.5882664257683924,0.5957116410190685,0.8224625807314346,0.7547460200162905
0.9394831489384318,0.7337281606637182,0.37894045591745174,0.6697051026492832,0.13149872773640262,0.3262733473190144,0.7887873769658591,0.08304653346461223,0.7809414081821009,0.4127559816691178,0.17131994130905234,0.5675141177675292,0.7352771209657604,0.88762154587377,0.6413124428218011,0.7710745350428523
0.2157437311508758,0.5771652692529916,0.6278399579906043,0.0893489091112853,0.6495208312943016,0.987555056346216,0.00968158861579919,0.202848357126062,0.16380152685978888,0.9265431416583964,0.9595386799345788,0.5405872270549751,0.16072644072388237,0.3507004842455798,0.8653402393401182,0.43327825390451
0.9745799843846665,0.8897578130868983,0.992999201809529,0.9630723856550975,0.9392905306093704,0.6374117435973573,0.7655394419025143,0.6180438741461426,0.9526748008959062,0.8665691138385484,0.14350464317013628,0.8952393733434776,0.1555542917200119,0.4538904885511501,0.9303786521764029,0.45232822017279994
0.6471686318085417,0.6191330109623725,0.3240650440495495,0.501345140407589,0.48815004137965873,0.9592643592186858,0.5474696570840409,0.7055537177975929,0.840880681329963,0.9762363395146962,0.15667478610671698,0.6167354418174776,0.7057518258670745,0.21469732212091552,0.6395649661243893,0.530010638577115
0.1254023702979844,0.7528012933088502,0.09769154725285083,0.5608191446068294,0.7129911469451968,0.23067568205736144,0.6570493862787622,0.7128961503098027,0.21028273197793274,0.3640236572344957,0.5749824378074927,0.7390369228823238,0.41184027097088566,0.28086285761190566,0.23322585150475286,0.43597681381644043
0.8508665030618369,0.5550964377897855,0.6179838742943026,0.21455657869724076,0.5784979268286563,0.6608136442559529,0.05679554971247413,0.6789735404772509,0.9775917387706686,0.19419397908105754,0.8802281729432337,0.20397848748069228,0.5164021461763569,0.7188827785342159,0.9455389686702544,0.4965653550152908
0.11427474382435072,0.262315910505935,0.11250573049853545,0.2175516800626715,0.23338914321211354,0.6291486671011857,0.09725708276694936,0.01671820447066179,0.5866911121279788,0.8861413092870914,0.4709866701421284,0.6048702367169931,0.2937970898598157,0.030932350530171702,0.4700302077383592,0.8146017817126276
0.8490277238819985,0.4495278169945859,0.7186951663550468,0.8160471046320924,0.6223152413913561,0.7205140257719684,0.5383270497046423,0.5635555040434286,0.31768638742954947,0.02921511128920544,0.6287885712028026,0.7866390062076084,0.20619305300871907,0.6718130830061396,0.9925711446318903,0.08596890867660727
0.40178007418056955,0.5704897626826094,0.5753191921153887,0.3772360420189925,0.21071322719046326,0.4589536768540529,0.31475267883791824,0.6942783483493826,0.8491688532708408,0.5016773441908604,0.4055155596399218,0.4966337074830169,0.3663015806469851,0.2101490619754048,0.4475410972723874,0.28344235722725014
0.34543376741280096,0.18269178381922907,0.5115817356308688,0.9516630910219591,0.18961079585169788,0.11874995595185722,0.7648452242431852,0.07143214043071462,0.5230638322417243,0.13801862808635032,0.6889849901047155,0.38669734762858354,0.353447277520231,0.5806117949283464,0.6016433418999501,0.8981883855630661
0.4762329989831015,0.7411311482750764,0.9581166405100499,0.2068626753188812,0.4262064542102278,0.5659572975314843,0.13002997228985994,0.8922171037771114,0.9909160048038733,0.30777468475898223,0.09623025638200133,0.9702112876548888,0.22769730206921457,0.773777078876824,0.5308642488016692,0.5268544451757463
0.8672841730231377,0.17246099144417731,0.4739121038597276,0.31403166146815303,0.3044376190410161,0.20917581916537645,0.4487561756525747,0.5208312168730048,0.48323549880469036,0.73249042965367,0.23617580959796594,0.2554252120243443,0.11934312586467656,0.7754807831283715,0.38821653466343553,0.4980231130781676
0.20142991577331273,0.8290508562180128,0.7984277305117623,0.276811412440267,0.30248922327751065,0.2043515363875818,0.39883419665074255,0.4732105759356003,0.27997278268159814,0.478358757816891,0.41047391828995633,0.1782998972782323,0.22484141631760998,0.07403951276134177,0.9968261160587278,0.689378973184831
0.29255583419497205,0.1207234966481086,0.27913680441957744,0.7342330110275074,0.21372031451232404,0.9157132349694548,0.6594765708915001,0.7985026389727307,0.43731933928552574,0.3803629585495792,0.8748943084605298,0.8229847392729656,0.5904496881160353,0.16347677339488237,0.17417849970672214,0.5383475523145383
0.010465940138084214,0.03633688488577241,0.9199574986450147,0.7781588966596036,0.7715666090182604,0.07724269885797515,0.16508275479683054,0.7194263226224881,0.8723090888704927,0.7684944571598556,0.17568280272713951,0.5912588447820972,0.9004300460946711,0.008148080774645907,0.2392416225464949,0.21504319502469812
0.6194213306737476,0.8172380812421931,0.07184656448674702,0.5754806165198666,0.8334848863464284,0.6105377160028646,0.048006880363975955,0.7362328105292406,0.07303834215998274,0.2793074105899306,0.3942682113263828,0.13356801157906176,0.493203246110033,0.6607866817189911,0.9612560269117075,0.484732089236607
0.17336849068584181,0.8870680941800442,0.7939845044034239,0.6315852524022424,0.8005947427186605,0.46479983127010455,0.6520806757335952,0.9109091567280495,0.2249640810654797,0.7437269086194527,0.361097460179907,0.6074148084981091,0.8823302667772086,0.8640718640509952,0.8086227738002018,0.5143808055010384
0.6081335024631861,0.33687033279337797,0.07607227552519343,0.5944081910633798,0.83004706234814,0.7357090107702992,0.9516949385258981,0.6229944667776378,0.5425100490174714,0.2993877224633456,0.8465081461130166,0.2653506082070838,0.22170550415310467,0.22301534163171544,0.10127446326702114,0.17702006109176058
0.1999240311193712,0.5354005686470533,0.2692672051008064,0.6635653188737666,0.7379862780861163,0.5074747546089696,0.6449995591846509,0.9246238347152141,0.50534540551799,0.7769495134085971,0.7636127763994844,0.12279586087751826,0.7575431656758937,0.7393369702846879,0.27974869451679396,0.4586869259133964
0.38209386163744724,0.5950142912141901,0.09564747631498396,0.45035623049015233,0.7969901439229806,0.8223931508318366,0.2500652933370602,0.4968269625836575,0.8727921714865835,0.9590647217022725,0.5546314935288913,0.8992751083628406,0.45387506728222843,0.9130398682653234,0.9488364467388843,0.5847051368776794
0.060496195696087954,0.12666001408919605,0.8717802380595177,0.2973072426313925,0.6029448453513384,0.9397103397122611,0.1454837017320281,0.16146901435576297,0.6838661265361774,0.523552999561554,0.8674677648687396,0.766103960496636,0.5043280905694877,0.3696797306087463,0.19399857739021215,0.32592509673483444
0.7682829856507443,0.6508305351934208,0.9044732565506884,0.05680027104135383,0.5870485434911136,0.3400188495780016,0.7692615224804873,0.28426106277544794,0.9505095696909068,0.09857146783062742,0.8045112787841963,0.2634511420190142,0.7920969441163792,0.23847393982309154,0.248775900672875,0.9139474651440154
0.31133085307979264,0.039640195941608156,0.11078562871326487,0.7964674877691886,0.18337723245367818,0.11103413253132213,0.5844274706843441,0.2283458708308424,0.045048710411738226,0.5502784780624796,0.09213370419470598,0.25009125707438046,0.7225203002254423,0.7940900347028753,0.5162798881575589,0.6684504847612092
0.5365082448780033,0.06915971005438629,0.42756908070309124,0.08025840949855756,0.4104396368094895,0.46213447235272503,0.45437260110534505,0.860416933908241,0.42710877787217266,0.6928406694169956,0.8710320611029884,0.7361790558816326,0.14960637925122297,0.6636148229001483,0.2646582713389257,0.5984454399605726
0.3892527487963028,0.6474530979024667,0.2511135586360474,0.23475605992437418,0.43056899245684244,0.5114909525284963,0.48308458218819833,0.5766982716774631,0.3454443121481828,0.22811365029094446,0.17397770065022772,0.8010824664146242,0.07686705089845405,0.7030465769659745,0.5503274714382351,0.35679853320512944
0.6275189041901005,0.4239075465543178,0.7431206415951804,0.05365218735506167,0.8275096283725831,0.2873519496087407,0.33139699475739004,0.8843130784271775,0.4465580568046807,0.5675073933962446,0.648349139972185,0.6103976975864053,0.6399319042850455,0.3561827225961251,0.3711741781848797,0.8841330017948015
0.8256831491068135,0.9153127654977091,0.7114569806492705,0.5866261434084031,0.35165501975550817,0.19991236256544262,0.016650486348192498,0.0440681160530469,0.6935782742160339,0.6675937797137589,0.24006765944270073,0.9024411052044238,0.9397591258380957,0.5318673400437365,0.22848625685895718,0.416247209484828
0.32253886417580246,0.46680877372717927,0.5788812481185199,0.3431191803918179,0.1856856572198349,0.48046685315452653,0.5919215097419618,0.8873148131740659,0.9276240198939334,0.6035123492094135,0.34721029429550737,0.499661865283187,0.8696460727085863,0.8112758588617313,0.3598163710343678,0.004130520928108111
0.8553749980102101,0.12429766606301024,0.13517533280699354,0.046092220356018385,0.837637298834718,0.19604825643325843,0.3450041321742549,0.32451907407304614,0.5309183272854711,0.5223458856483879,0.9706209688521568,0.10412744556800532,0.7469274929930086,0.17373413664875217,0.7217455477968029,0.23022887956390095
0.034896972802633666,0.7952623111015931,0.2659209839704066,0.1181369094969546,0.27786461313681987,0.37286271645396857,0.5042735157871271,0.20522432939938912,0.789826717399948,0.3168350443295436,0.8954971379051101,0.764526178574544,0.6881450191947773,0.9764407004581785,0.26042590298343055,0.28560564514621034
0.4178906857358979,0.5147015479105168,0.19228370126895777,0.279796458287382,0.07106244231012267,0.5600728961018635,0.15652888697154158,0.24045463071109194,0.5179417648935758,0.6872286668255293,0.6911386972980046,0.5468417916979079,0.1219399524509299,0.21720529957805265,0.8255051113265943,0.8349051209928509
0.4382433594113711,0.30314758371100836,0.4929216304355875,0.23604312902226976,0.923422256626185,0.32764219357284446,0.1433988725574878,0.7508521432774998,0.499895782518755,0.5997762118291843,0.7527780050965744,0.5309521788809985,0.15815688031793967,0.44449108920779984,0.8616068696892348,0.8503560527180033
0.46885754669847357,0.10717851603976944,0.5054069619680558,0.8360675100516912,0.32053416347959873,0.9297023850469042,0.5980923681355961,0.5300436662119938,0.893439423975896,0.4153501188263192,0.17887558959530023,0.7513334442237614,0.8385985848597342,0.09143406059276596,0.41597790613783453,0.14928482152278483
0.7299825783156012,0.4291207032184894,0.8185964479496568,0.9668024941317203,0.6554941319973929,0.7490678751265105,0.5962687305061581,0.6124566501586379,0.6336299762766883,0.1566226346804479,0.720888326934668,0.319915637393251,0.5767116250493268,0.5712673564928314,0.5409648329070541,0.6986986851290018
0.019304893964860934,0.8111717240097764,0.5552391086748723,0.8073088331465818,0.9029975794354697,0.4305130945055838,0.2829394127921819,0.5352639261158151,0.5535545294704244,0.4430309382673933,0.4283238918571791,0.5334899611033479,0.5797706019972454,0.6921050775977514,0.9805770437225192,0.32229505580106216
0.04653336038378207,0.24788030857181806,0.894288491914982,0.8145059500735006,0.506227502874694,0.7384939605647445,0.9542803309055347,0.8485964543427241,0.7052597553223738,0.43583388871560935,0.1184602789519077,0.371343861816989,0.980285618447583,0.3095126128539493,0.8880659577462215,0.7697558484185053
0.3953712102594061,0.3952724230397397,0.3532969667336765,0.8679001844314687,0.6433776069543028,0.9184208971523494,0.8890949895492961,0.8564785655318091,0.09143247601276827,0.19687557080313653,0.5565160245306667,0.5564885398916745,0.5377537957734375,0.3444220564049475,0.024567791848097622,0.3278421707460571
0.5208717896871514,0.011366167956343666,0.20192224306784437,0.6620297041591872,0.36542009644826795,0.01779110055904348,0.3871133516846952,0.1270878743554913,0.7417127348947489,0.8981907414370683,0.1289446355089228,0.021437985195869813,0.7299182844910254,0.8325689326135638,0.8021961134084596,0.1970249415562653
0.2917166661744261,0.8026117218681292,0.3632359228818562,0.00420601440389873,0.1209038882059231,0.35232356459544406,0.19828921702965455,0.9745060382288723,0.9639510534236074,0.3188332596485956,0.5438408925336762,0.51140472588315,0.5252068583054172,0.002930065784632053,0.5482484519853779,0.34317274230707784
0.6025788193528088,0.5699851686130277,0.8340191748631414,0.32518261476042165,0.9955883152392884,0.9082923491904508,0.6271856166953641,0.6763588896050436,0.3119181284769876,0.006640033281884247,0.13595805981290213,0.05913004738332003,0.7702433117121573,0.788130511054101,0.054802970585235436,0.45741251869809785
0.17978067379998416,0.5045401196637046,0.17289328304959004,0.3297819522181794,0.5297769293393523,0.9770468152357998,0.01860709380352825,0.9966114052421835,0.40891338316461934,0.7417136136908724,0.5982420657272434,0.9615307416269077,0.829554865188146,0.8091374981639032,0.9509905174732927,0.46787221215636815
