area,azimuth,floor_height,absorptance,wall_u,wwr,glass,shading,people,open_fac,roof,ground,v_ar,room_type
0.14219293054138313,0.2706409756000073,0.039086719762641296,0.6135399158056668,0.10879137669789782,0.731339668861077,0.5834444115863466,0.6419187080793259,0.1954471545645055,0.7910244303718181,0.6147149796843521,0.6837085967849499,0.4758935985414304,0.4121184627355205
0.5566657489743893,0.8690479077427006,0.9888931957649836,0.543124406738531,0.6156935586325469,0.7676504789092655,0.09708717274906387,0.15657653503275581,0.750253855992539,0.9589925592591039,0.15760343950320685,0.16243274344866587,0.6831183241912556,0.5685831917591642
0.36490296172773656,0.9740991705357555,0.14358840236859194,0.17400500094468702,0.8635328469576024,0.7320906822783483,0.4013898780008235,0.16166803491769255,0.9379849406944127,0.9155029710554392,0.33076593942932936,0.4742274737992495,0.24120583686643007,0.8991601227673703
0.22630789875080368,0.4871952794366908,0.8050378932111265,0.5293465516077924,0.4947523991369575,0.5172558971063604,0.2896610656765802,0.6504163177748694,0.7293379552217729,0.8011820747033377,0.2986052389437964,0.2884556540575115,0.23580637140107003,0.14242779649271572
0.2798384599878763,0.8918092073413244,0.12181680099048445,0.9221970282450869,0.22920738349760736,0.898336091905436,0.6731043145160007,0.35174361897986517,0.31852234069319535,0.11173495178000084,0.29738775225447966,0.9937163692438741,0.7081427427045525,0.40417275866636704
0.9360794637425679,0.6687152840009571,0.21120931507162108,0.5014298538879395,0.1861171178300455,0.8695488905034441,0.7857395261137714,0.32297039528295424,0.5270235441601472,0.6361960385334178,0.6317176894343939,0.416000612221575,0.9328990718122137,0.9185468186176042
0.4522545083665385,0.8819141050954326,0.9034432674224215,0.11304925474146002,0.9037385374309513,0.6312991562296814,0.6117991164695689,0.8976828505855876,0.36723041649623805,0.9564323877522178,0.4882515166702983,0.24576875118478486,0.6531889580115459,0.443470530673511
0.7756026012611714,0.9068637709852242,0.9879678264104051,0.6048309743251702,0.39635251453774306,0.17183267307730404,0.9116989675115293,0.7486029801046505,0.9310491632543619,0.23182265392943974,0.612087917220127,0.13895044992045122,0.3753165850198778,0.40531810189414264
0.7272185619777397,0.8939980017943949,0.8451824278863637,0.03276877149920022,0.015241652411387373,0.09112104510890309,0.08355287858319203,0.19809130379795223,0.8103843253057125,0.491752084295192,0.6034031542094455,0.9817717177211183,0.6134106591493577,0.765615275554357
0.7890747635000743,0.1358525186500862,0.4707967230752273,0.34827772879426194,0.35172282920980097,0.8306945288537462,0.4674666054843036,0.497525844987468,0.7164091752108546,0.5844587360520536,0.8995905951038373,0.007969873097012204,0.2913182797437505,0.7670601317500475
0.4677658061906769,0.8540432888229849,0.6883784220437602,0.13650474558628856,0.4562620289735475,0.2738966234637076,0.8661460557055317,0.43377781438827695,0.6170767311974149,0.2610648017457999,0.04598465875025167,0.5963080242401467,0.12764508621489926,0.8794319439937606
0.6792514511165433,0.3649396947352669,0.14913476034169007,0.09055122054131987,0.6624653844387479,0.04028420099793904,0.2808313943462845,0.23821086540426475,0.35177430203439314,0.49428782625405626,0.6500454761034083,0.8434809157065822,0.6012030162171962,0.6908975821106518
0.8698847394734373,0.6955793101931032,0.28317986662519146,0.18005859162503776,0.11570895094873317,0.09583880897669096,0.7096587802628216,0.1251470674007451,0.5995297706081248,0.1614137640916443,0.43959094999561593,0.8289560951171185,0.12972251281621958,0.32534599568145406
0.623302255475133,0.0013966785696495393,0.5768916963814726,0.4984064673130857,0.27277932910908537,0.8647320577263831,0.9018325932111141,0.37326159841382306,0.24392945582692324,0.1840898463618314,0.3261142912782555,0.593749155580362,0.5063852087491499,0.453768887382038
0.9017807609944852,0.7933011131521961,0.2688749816120871,0.14726974841174534,0.6956906060614253,0.7159712130992261,0.3628343910326499,0.10970373462050398,0.044448627458159626,0.5599192114350238,0.6439761503631317,0.9505853084906473,0.3271558013706061,0.8426584176864789
0.9172184124367111,0.5169760358239204,0.9730899955856752,0.8739975184873008,0.16126345104818532,0.7083552316644431,0.4541543242559026,0.8346577460264915,0.16410831532333878,0.23603014971695985,0.48089688160116767,0.7250136405438744,0.44662927459159824,0.6155459914083603
0.8825479490641608,0.944858774249126,0.9311433454850475,0.3779590669725877,0.40511353723873655,0.072829477423488,0.16129662166475073,0.3055536367970901,0.9577331214146897,0.09660883941563578,0.6558759710889152,0.5470619080207229,0.3931173116463899,0.18087994219750878
0.09933877029518462,0.24337226293367978,0.5785450124249383,0.9741711464287672,0.015024304933857636,0.6627266299531871,0.49947064887661463,0.6463150069371375,0.2636912766067733,0.7994663408586211,0.8549109179062636,0.601301249288239,0.513040292411522,0.13052964874884007
0.46275024293881045,0.23279069895210713,0.005472447650488174,0.5086499581141882,0.5756574434039462,0.595934737602055,0.5990222480492451,0.07665014087016442,0.684733462129222,0.43310071040657827,0.8281787917197495,0.5108701283989013,0.9794907193796326,0.9384813956152873
0.44188045900655565,0.5664828442254504,0.08493082317099604,0.948519459436724,0.07736278820462715,0.8600906837955278,0.6725120648954171,0.5610043145109095,0.8828660918841875,0.9211740481920301,0.6563037421631915,0.8002061218877786,0.09410109069957388,0.9604446081387172
0.33673825427986054,0.8683310320344145,0.42964879357447117,0.8078830090285901,0.9495649326298163,0.3534318045445825,0.6277396895328611,0.011466673453401828,0.09245142946382362,0.5134033533601633,0.2519255041980387,0.6835712195356967,0.41035526230825625,0.4437728829015478
0.48711996640147404,0.9092830265008743,0.9229794986072299,0.5974669506349249,0.22222278933027528,0.6370253705892016,0.4018677555958348,0.5943835764834958,0.5841986724473192,0.8538472174318609,0.4233798518772027,0.6859167491478866,0.9782428327003285,0.8253443993944709
0.4671913600961175,0.5778884246418622,0.9422536429805145,0.08643106440084437,0.42253520287499674,0.49056135334053025,0.8239016252216617,0.3885381296307239,0.5285147858666711,0.12937693078911872,0.9858488774239156,0.7353535714476915,0.7796457445409932,0.6909652977385529
0.271044241786547,0.884277489930465,0.4040418494055933,0.19707859328587057,0.05976343427393184,0.263641616046311,0.3499350095217302,0.6693652513253014,0.2587890341758345,0.6204830872356915,0.0995035260745792,0.5662244952804831,0.612900333959891,0.6284608326282933
0.17112938662146823,0.8137664278595589,0.48032573403789414,0.9746467865528321,0.09423632748566003,0.3310173025619749,0.6521709312888108,0.3910877306206994,0.08105427910853734,0.4739651822289908,0.5169419677469714,0.1918136436270543,0.2642388059775451,0.7809458412444854
0.10300554046734604,0.657525100922859,0.18832341331454366,0.39080284946275273,0.526551881725517,0.8760017748113469,0.613801494402603,0.7258987782024173,0.5240275527939479,0.31993353591470214,0.2827845655344019,0.6672411798233627,0.5711008695687223,0.7710464824348213
0.16759105043295286,0.5062679774857934,0.4639531645794655,0.340816222794061,0.3531425097377123,0.4768219225262471,0.32703382950593024,0.46202667422015575,0.24202196883398402,0.7786408431872374,0.4805304113654256,0.7427133047387688,0.5172452315109767,0.782856602684911
0.6396805193706561,0.5107350946897458,0.4626150202746501,0.9515014000665605,0.26402589690190115,0.3587484898979155,0.9091473557014434,0.9811617284572078,0.7728263820520064,0.4853139456982102,0.2982154439008414,0.16154719218412064,0.585157756751099,0.47743874840571504
0.42385618895733146,0.22063537563095162,0.2386673683891772,0.687239519902919,0.8720908988681529,0.21816519824749536,0.9793327447478286,0.08929558818858754,0.9614575685301423,0.5260037471037962,0.8837459641570427,0.4451883996457893,0.42010600232872614,0.5631732633453073
0.48402143617544463,0.19337932801693464,0.952154964479437,0.34214051592815076,0.6073326082096586,0.485394265193183,0.8054325090657983,0.07000084759173916,0.741077950681512,0.12368999905842032,0.32603729609622617,0.5117962061543966,0.5910939627381212,0.9766701421719168
0.9610235108033729,0.7941637547661412,0.644772308264839,0.5058172021773452,0.9366025561474105,0.7739397421466088,0.6254934807057879,0.6090000998644584,0.3780610356227244,0.9596386674103761,0.5494042192923131,0.6629163839568445,0.7838434661789158,0.13584280322728076
0.6322273679673939,0.9828136333558941,0.008824441898101842,0.8232499719493088,0.23571195743546372,0.9915167231889582,0.7191326404378354,0.41157337108010356,0.7873508230741658,0.10211262609646418,0.5289834333228344,0.2970321319883163,0.6013313317033744,0.13872810912723704
0.1169377910777443,0.44073114214164505,0.4156709431614983,0.9636252712797646,0.9710447379089941,0.6502202330135937,0.9128931746690595,0.01805093515038309,0.7733344817398146,0.43611270838943433,0.6740176674479657,0.4317131903339442,0.5752198121337241,0.6366105447831898
0.643296936516089,0.8609341775988316,0.8514440471745381,0.8463581857455235,0.6857958053292,0.8078126915091508,0.7359680253223474,0.45207996383384885,0.28188584966484587,0.9813315130810149,0.6863294805873283,0.16573331094776927,0.20050650759728,0.013069150086172678
0.751965588157648,0.12435870936571625,0.23472921660065293,0.8534594504571003,0.9873435281378082,0.7269488327414643,0.526375831036766,0.15859441631782534,0.04974657624843326,0.8341456636463558,0.7630972796649275,0.07656599422060076,0.6393029223666759,0.37710982923226916
0.02766621023030934,0.5140999663785047,0.441935964060797,0.8086744513708587,0.7124225817283104,0.3337441885090318,0.507533889858623,0.8015370203545642,0.666113872097876,0.2669712569930497,0.891253652878946,0.5556072999551902,0.01029476427507476,0.4660481897114106
0.42998923913284326,0.33968771843684503,0.07275779664310007,0.8970612992134714,0.35153857927423754,0.07074381938356052,0.5997842576633151,0.7702902175401038,0.6805290349004391,0.8106000742864061,0.49328981537999894,0.6849185854932539,0.20669794963860508,0.7035045776806647
0.5935141410948478,0.7699026489122778,0.6632664739518161,0.5010670970156461,0.7887677245846051,0.1406486696336102,0.9805669494844634,0.7830069327354746,0.44434695158604415,0.1931850597916057,0.7424310777070225,0.6474955383308474,0.22635374736742572,0.12714292064030316
0.7007109676536789,0.41498837327708293,0.0752137330453628,0.6076102109993137,0.07260152801418078,0.23137804838125753,0.7505244443920315,0.27029836437180105,0.3608049706993286,0.41171307542345925,0.39454194213154703,0.9095208622832663,0.695759784438122,0.8047495205792714
0.272532776451764,0.24064369477723654,0.8906335925028029,0.5164256983639437,0.33189025111665893,0.22515418533175038,0.32566555115364937,0.9942467619539841,0.08637772850551201,0.47611443588324326,0.6250282601857946,0.6458004926515831,0.38968276906626576,0.14011088620542236
0.5802603097011787,0.3311570025310327,0.975185269327178,0.7696535055128433,0.9785905085732746,0.4059321090952155,0.5432634367678801,0.433362916175596,0.1297113605244774,0.979997865263031,0.14287701767746472,0.019760454739936366,0.42742189055260116,0.6588255240114604
0.41945414316794427,0.4832456685003871,0.0655335817873031,0.7742286054831498,0.905160178702141,0.8288036504948598,0.6578609688037917,0.8228613143144997,0.11297457114532744,0.12900221701547024,0.9691028450143535,0.6173611740458751,0.3900068522767251,0.09079414321385319
0.07505850564910052,0.4947408379725699,0.9328390320703392,0.7775923945925871,0.7717360471302069,0.014179378542966732,0.3881880881164625,0.12117075962001578,0.16540431989800894,0.9253790585171742,0.8299738505086117,0.8778214264746694,0.6124146936508273,0.43880052526753677
0.8871896758586177,0.15704894243933287,0.6671527742766149,0.910932841900038,0.8195497099851163,0.29649072187091785,0.9245484986389267,0.8318586819823812,0.9786979946224547,0.822807309051224,0.48873806719739155,0.697408874444693,0.740756449114137,0.7920953176262765
0.32928496821120595,0.25438177191325473,0.7264002176028024,0.8483329979325435,0.7063950294923809,0.8491866389097775,0.038355612288173156,0.021331942736264948,0.4359308127881064,0.9865470330261931,0.18377769181785253,0.3113801021363121,0.19567560166886208,0.44909728452771797
0.3528287405900116,0.9115880246015294,0.5489842212778026,0.6899474075843615,0.05570706844282236,0.33963377386170235,0.9473193547033802,0.06236622144765382,0.1214115683035254,0.07358589748743528,0.12519582331026313,0.6383693969638136,0.23287381690444744,0.423714782062662
0.706024470989013,0.8386658665786761,0.5309283195094041,0.8785100149958148,0.48127843842846746,0.3736303108526583,0.6764155925358174,0.27937748751681074,0.07891519370259009,0.15986966141481862,0.5121553236977361,0.8399131785081005,0.5198112610347024,0.5320097134330496
0.05724083563307469,0.1874245950912891,0.7376422848354965,0.860482049850292,0.43375118379775846,0.23781783626219793,0.48656530802893744,0.29073228749098934,0.5475756157462419,0.08975462353509756,0.09496921315409261,0.6936928396188645,0.039245204998694896,0.7337183244604947
0.6901399849936004,0.010640476213923927,0.9217407600806805,0.8108419467551411,0.7591415147258844,0.09141373695124635,0.19853163290649484,0.6363259128876478,0.5980458885370927,0.4649117360183384,0.9300437049966178,0.7422449260135725,0.4412049525717506,0.12213220321990449
0.49718235819604967,0.018245307265736834,0.940468944607819,0.14561675053095352,0.9707878717601995,0.4704460488675341,0.4809725204429308,0.8668767769497779,0.2524190125641068,0.9373298228662669,0.12986305587358765,0.5113011449380317,0.024386553688573894,0.3137574437233751
0.5356269776242804,0.14282159101230082,0.8869174715222609,0.18519923932306764,0.22393245753585805,0.1980023400163664,0.24877992489305384,0.7797063803692275,0.948154192186267,0.02540270786601945,0.42082249965640983,0.18458873173924387,0.6719085880912713,0.6245592185037142
0.5789207410547487,0.25179455667008815,0.38710616595913594,0.5055402481344773,0.6878694460348327,0.771294553526888,0.6630150411187146,0.90598616809497,0.9501918786081708,0.8020467319116529,0.140192289075986,0.33332608446900036,0.7163539988396946,0.2526078095041356
0.5458090078435854,0.16024486886106143,0.9611354986529071,0.4781512025299981,0.5122920314240319,0.23612707630863602,0.0904909853108804,0.543866845306433,0.41432303117119856,0.8018620983389108,0.4753910416876461,0.36979368261976797,0.011553059619908745,0.24363334430227607
0.31810100346105397,0.6587561212895165,0.021357750763362247,0.059668008647989816,0.9123155223314854,0.6887208441107514,0.9506768947430503,0.572675869404406,0.39591964679997055,0.004833959029718177,0.7602167405639974,0.22044841102226959,0.568053865597108,0.8075166627394276
0.020891890890020467,0.48947637583703185,0.7552061805316485,0.5876463854656265,0.23988241166674715,0.5549324732203818,0.45632618942099307,0.22540548969949595,0.2069533358072514,0.7209296821276538,0.5392571303832786,0.555315847986856,0.4206434782601758,0.8968601442345555
0.46491030499455716,0.6266746367953165,0.8540055671561985,0.40992081442512157,0.31690621188594464,0.17028273784690043,0.6645612332114532,0.8872127479521621,0.5174122735597046,0.20518084620484156,0.5030572709154856,0.4741570106184187,0.8440404490174136,0.04907753261886455
0.6770656940827288,0.607698499057349,0.3558231491534394,0.7318931125690803,0.6520400373680671,0.15920864897916612,0.05461449521969427,0.21782326408596756,0.6174254265825835,0.6744407314579732,0.7349630130458,0.580275447027149,0.050220750633220915,0.28294850554799084
0.025307398026324746,0.6379365071798427,0.4262870405622652,0.08945295007165606,0.4746923950219072,0.8560858932870965,0.5211830799090791,0.56572789332165,0.3009442169767681,0.49549353168202004,0.39611135126135333,0.5749817489388184,0.6325625450091515,0.40461986134676536
0.3630312949895712,0.866209459355525,0.5655112741992134,0.5285812762173249,0.48100478688318793,0.31810523401151347,0.20021193669903012,0.8050848097715197,0.3533547109027811,0.8102327988375086,0.22521316832225244,0.7665962272562189,0.2572810062900033,0.8879562154365912
0.7812344308636014,0.2728472186457892,0.8222336307537763,0.7164375792819524,0.6068774097833558,0.2453248166819121,0.16450516295476886,0.015216103990566814,0.04125654004592138,0.16911776658227604,0.1228695451730769,0.40730185648020656,0.6537532344631115,0.7633695449110027
0.8935526726776087,0.1254939293457161,0.5636464066642605,0.9012457607161389,0.5823286211765273,0.35329125452739424,0.4135771186572221,0.379742023235699,0.588317159571673,0.8171575658335567,0.2033705981864618,0.3385616162350029,0.6283716123319409,0.8629399099785353
0.2330330263786417,0.12589553870980272,0.7463811115590413,0.9123459563000377,0.01701724742153242,0.45566897618898256,0.44010639169076404,0.3100757677034214,0.5582076452079914,0.7494156897073565,0.9525803201451292,0.25845926419872944,0.6698398106223558,0.016404528825087104
0.2161559671096645,0.05661420520211716,0.995156882529316,0.9369363204508357,0.9610959098884855,0.36227160648194506,0.48624365863217406,0.24617700109242627,0.9274198556739403,0.7561887481687956,0.2773925358089975,0.6892180643906423,0.18013258493055886,0.08241875196768882
0.15264180006009784,0.8958373954187837,0.9729913702603351,0.6684293171739593,0.06632095422789921,0.1745015587709768,0.9771243834162886,0.34143400417801373,0.20659839057466797,0.9809002889917784,0.011936237623874638,0.9618623728315384,0.9233962667025232,0.5218046123809065
0.23942312445691907,0.7547276064167577,0.23156569336116736,0.37965887087474154,0.5493762544431786,0.5340219182644593,0.7266622859932907,0.9914987269074366,0.5428832531364172,0.2762108805831177,0.10178787178544152,0.16698473146181722,0.23891180873754575,0.06903754473298013
0.9617886885267847,0.7004291574560184,0.4787950513800028,0.020883711864753608,0.6600052871475115,0.813788789713932,0.5880850160616837,0.9602495539627962,0.7322386185959294,0.7000500948786461,0.23227694544026267,0.5594262307493976,0.22032895173901754,0.08728979878985392
0.8236736999810502,0.5748861645367206,0.16933968322226792,0.2018797470248472,0.1975118765108813,0.9136909393689712,0.5301351477570886,0.7452808956785797,0.2401605110306946,0.23116962931207255,0.30866268872865543,0.49198861901320756,0.4695609987411252,0.8978843844769736
0.9372566259908232,0.44013536389802826,0.6679442631522414,0.8440686548196641,0.6282460321883062,0.14564222673208385,0.5810355833982254,0.9996897766238095,0.4234943470544377,0.7552851511437412,0.5461204313791556,0.34773755127494305,0.5498684469218919,0.7609699503285828
0.7242389398919022,0.8652325822687059,0.5453275140678917,0.9555922712179034,0.05734464946576206,0.0069467123427814975,0.3011843670802558,0.07801615433019181,0.5599130076311671,0.4333689399340425,0.779862638314138,0.8973867114132146,0.9357172798837344,0.33756643646926804
0.324382722078712,0.038867265889922786,0.6174455542602838,0.04064728079820943,0.09034244697052875,0.9399660618773367,0.01592612448483361,0.557289555903926,0.27053716907080594,0.07123178605652324,0.41070058275039095,0.6316974028575909,0.3124181757401763,0.2281013583620323
0.12101975388612052,0.7612917275326683,0.34133917244670225,0.13672365548942542,0.9483027868221775,0.15211206493769963,0.4172270465639991,0.257741902517742,0.8219115011917244,0.3395890625652756,0.6363518423975294,0.3938632796189063,0.5836891082628289,0.5606149934563444
0.9838633117126862,0.5422717281858925,0.5751118332034492,0.06770880450988204,0.38523933864151716,0.6609051531552032,0.4313675274599932,0.456372280836419,0.9047454212537833,0.36715474178235596,0.4219845421645213,0.0015335984076274576,0.9071568907333624,0.03193590169495467
0.02657588470690102,0.8724800259937324,0.21496769345506767,0.44732663843359816,0.2667435018053601,0.28022066987478983,0.8925710999146061,0.3656603927018298,0.36627912159711656,0.0011402500077875243,0.8324889587407526,0.6935861580640383,0.5365615960828546,0.3139621816894207
0.3228616613294885,0.4753527530803921,0.3983593558636399,0.4087380863584932,0.5149846251130055,0.31294313930358064,0.17879230877331945,0.5961656239344042,0.0711114424741536,0.9911976704867873,0.4558384029029572,0.6666522900510224,0.8113400873121295,0.2749419886657
0.09029511768373974,0.023750392728419934,0.41769418382789086,0.6320155938964171,0.4488115755742589,0.9597258654852467,0.24289771671541407,0.20218315777360346,0.3223249633185916,0.06807346812846854,0.8625458229604293,0.6321747205031356,0.4414418807814373,0.05534953363253095
