"area","azimuth","floor_height","absorptance","wall_u","wwr","glass","shading","people","open_fac","roof","ground","v_ar","room_type","folder","file","zone","temp","temp_max","ach","ehf"
0.0501471470907049,0.277584832591322,0.0350309258528505,0.31280631481406,0.544523111899943,0.80793210163203,0.915205654577467,0.079054628480433,0.263187715546733,0.622306383997397,0.28417563176933,0.293891200911329,0.548913782316038,0.743296826589177,"cluster00","single_00019",9,27.2987776262957,35.4692621391849,10.972318404328,0.78
0.401026017427178,0.508483764022803,0.721494972135794,0.0955350695695745,0.15149786686567,0.670062231514852,0.593832200066426,0.945091821097396,0.731792012477695,0.570039744636299,0.724567223613655,0.677374695717876,0.286408996215006,0.637288778826679,"cluster00","single_00020",0,24.3862360646875,32.3845949853989,14.0030857350689,0.503461538461539
0.128924456344018,0.868721292896616,0.118473891656035,0.812012598925772,0.596920379708785,0.752330136713873,0.670030055775248,0.262157484716836,0.342648100452329,0.115055696687613,0.467538743924636,0.551738196983665,0.464668373008662,0.438761471297726,"cluster00","single_00021",1,24.5604485478013,30.285962499306,2.01154434127011,0.551923076923077
0.665038336146247,0.212416482472765,0.734593506815792,0.18694338984033,0.434178344141977,0.305670254148978,0.480374928448432,0.0134723719077555,0.714799655282304,0.133286883206224,0.836337212068061,0.796421719026741,0.361974725028183,0.171557079190398,"cluster00","single_00022",2,26.1405373271578,33.7537536814948,2.16367192268654,0.763846153846154
0.392367617340618,0.134025626809975,0.465169095653461,0.783443148827878,0.923047100660612,0.320730075481438,0.514808606033387,0.356140051711361,0.317681779735842,0.294495811693905,0.054991103251644,0.687719418751651,0.905540517117488,0.0514459050271947,"cluster00","single_00023",3,23.6565592755944,29.3187644501577,4.45029088911889,0.203076923076923
0.162122780990795,0.119999746678429,0.393834036583159,0.888027789925438,0.837019410612055,0.734938400013806,0.134264354898742,0.54314462067119,0.482502602242256,0.845126442724354,0.116551395874776,0.0010776322985031,0.222607594472469,0.713496528270423,"cluster00","single_00024",4,25.7817800510926,34.4615164436207,17.17986180249,0.818076923076923
0.76930247673972,0.452427272805393,0.524871871322676,0.661800797030987,0.382589384897636,0.315251080065023,0.350892099433815,0.156346737534822,0.358320234755693,0.743756410659095,0.199181918045846,0.33656187576909,0.618474832146171,0.994757228075221,"cluster00","single_00025",5,26.8574933078146,33.909659899703,9.58175460149328,0.791923076923077
0.536801031132651,0.154786627524918,0.580817010176657,0.801404875143201,0.869506592763277,0.13885649740103,0.0175658609086258,0.701796470036771,0.512356871681231,0.142768590177391,0.45477415257829,0.475168739509622,0.553119205156123,0.325987568436524,"cluster00","single_00026",6,28.4979917745592,35.5623267424596,1.64705163118039,0.913076923076923
0.62888363981349,0.335575706704158,0.0631084581044701,0.565838198897921,0.596511028076217,0.30720800672469,0.0181102945405558,0.862925769369207,0.982883686298868,0.177941796067602,0.757771755398726,0.00656213095216953,0.751719559796055,0.784224475693021,"cluster00","single_00027",7,31.8525978814826,41.4022686060822,0.877613874749048,0.955769230769231
0.434547401933818,0.487672932416979,0.166569817415237,0.497603325235156,0.337842592067293,0.38074157599933,0.251217884797092,0.116445529154373,0.365715191755489,0.490962037809674,0.123875541967665,0.155044853988113,0.195749036949562,0.281133669727957,"cluster00","single_00028",8,26.3036553451098,33.8242432646754,9.74292594010802,0.885384615384615
0.508759547391912,0.976442244449163,0.482075917976708,0.567518429037586,0.321517420328678,0.801449327036462,0.949737638265157,0.207323983459626,0.853621513880997,0.927620933446866,0.111697866914224,0.699023916531419,0.935814173139458,0.15349885951511,"cluster00","single_00029",9,23.5331961443449,29.7617196985987,57.4400996910114,0.225384615384615
0.588729094271137,0.410314574178982,0.0323219432606026,0.930911950506988,0.181077416543526,0.00700965314158976,0.323220935840372,0.888671692320515,0.107997689947273,0.537676877305811,0.637958201349926,0.49512749964463,0.451355993446787,0.135118454566678,"cluster00","single_00030",0,29.3115504159269,39.2373438012018,2.90112659276014,0.905
0.391866931961619,0.551648780027229,0.695324068511373,0.0304732016324946,0.63193604990571,0.355029688856284,0.392197781599578,0.314015475238869,0.34082079049719,0.990536988795633,0.620562418392441,0.552667023896647,0.984189936835571,0.633230503987726,"cluster00","single_00031",1,23.9470448850188,31.9834325358847,13.5908713894858,0.330384615384615
0.303176111763631,0.843243487956377,0.0448445570935705,0.940778747394521,0.909002915152381,0.141255764567336,0.677548752236186,0.205617900718707,0.412151113448963,0.952954194311817,0.278219275620594,0.186832854117668,0.790181210095602,0.664662500673733,"cluster00","single_00032",2,27.5529819213585,36.7311215236591,7.45783147286725,0.749615384615385
0.875332630295931,0.386408988231197,0.0872609009688334,0.499800337532927,0.837419869669655,0.783488705667507,0.980490212610235,0.423524176705169,0.0356010887401815,0.38110024419875,0.467009245400298,0.548250721183351,0.52656987936591,0.479356167365524,"cluster00","single_00033",3,22.6199597401371,27.8694714979284,2.11693811377289,0.0661538461538462
0.361828106966747,0.99742115489816,0.582706844389898,0.0120178802816733,0.221631095682037,0.513158180742996,0.985252499632668,0.749698325077872,0.600382464304017,0.534199482750063,0.778302391795181,0.0222616343706326,0.956644241593974,0.881392932700034,"cluster00","single_00034",4,27.175016398022,37.5985710125755,13.2235352266981,0.692692307692308
0.149352240963373,0.855236263636377,0.697040988894071,0.776874337732627,0.725583047392348,0.0583725917679117,0.512047789661696,0.352735295964605,0.526355105298251,0.326870427628745,0.116883348227773,0.953528941831668,0.411832814579901,0.719057340439427,"cluster00","single_00035",5,23.5212234737145,29.6867082774584,3.00683157054871,0.35
0.142192930541383,0.270640975600007,0.0390867197626413,0.613539915805667,0.108791376697898,0.731339668861077,0.583444411586347,0.641918708079326,0.195447154564506,0.791024430371818,0.614714979684352,0.68370859678495,0.47589359854143,0.41211846273552,"cluster00","single_00036",6,24.7110464518196,32.0476063919841,8.621977606364,0.552692307692308
0.556665748974389,0.869047907742701,0.988893195764984,0.543124406738531,0.615693558632547,0.767650478909266,0.0970871727490639,0.156576535032756,0.750253855992539,0.958992559259104,0.157603439503207,0.162432743448666,0.683118324191256,0.568583191759164,"cluster00","single_00037",7,25.8147704005005,33.7501213602858,17.585997907505,0.635
0.364902961727737,0.974099170535755,0.143588402368592,0.174005000944687,0.863532846957602,0.732090682278348,0.401389878000823,0.161668034917693,0.937984940694413,0.915502971055439,0.330765939429329,0.47422747379925,0.24120583686643,0.89916012276737,"cluster00","single_00038",8,27.2081164189329,34.5144595609185,14.0587921796251,0.944230769230769
0.226307898750804,0.487195279436691,0.805037893211127,0.529346551607792,0.494752399136958,0.51725589710636,0.28966106567658,0.650416317774869,0.729337955221773,0.801182074703338,0.298605238943796,0.288455654057512,0.23580637140107,0.142427796492716,"cluster00","single_00039",9,24.3354281669838,33.1530755414448,48.38298884826,0.668461538461538
0.279838459987876,0.891809207341324,0.121816800990484,0.922197028245087,0.229207383497607,0.898336091905436,0.673104314516001,0.351743618979865,0.318522340693195,0.111734951780001,0.29738775225448,0.993716369243874,0.708142742704552,0.404172758666367,"cluster00","single_00040",0,23.9123438105071,28.4092583941341,1.75913262289186,0.284230769230769
0.936079463742568,0.668715284000957,0.211209315071621,0.501429853887939,0.186117117830046,0.869548890503444,0.785739526113771,0.322970395282954,0.527023544160147,0.636196038533418,0.631717689434394,0.416000612221575,0.932899071812214,0.918546818617604,"cluster00","single_00041",1,29.1129238413719,39.2050365161929,6.33842458148609,0.832692307692308
0.452254508366539,0.881914105095433,0.903443267422422,0.11304925474146,0.903738537430951,0.631299156229681,0.611799116469569,0.897682850585588,0.367230416496238,0.956432387752218,0.488251516670298,0.245768751184785,0.653188958011546,0.443470530673511,"cluster00","single_00042",2,24.2873346443497,32.7795331571827,16.5182832077481,0.397692307692308
0.775602601261171,0.906863770985224,0.987967826410405,0.60483097432517,0.396352514537743,0.171832673077304,0.911698967511529,0.748602980104651,0.931049163254362,0.23182265392944,0.612087917220127,0.138950449920451,0.375316585019878,0.405318101894143,"cluster00","single_00043",3,29.980401540705,40.4617404467375,2.16496372518644,0.942692307692308
0.72721856197774,0.893998001794395,0.845182427886364,0.0327687714992002,0.0152416524113874,0.0911210451089031,0.083552878583192,0.198091303797952,0.810384325305712,0.491752084295192,0.603403154209445,0.981771717721118,0.613410659149358,0.765615275554357,"cluster00","single_00044",4,25.0818308619394,32.4422394312799,5.45832437907602,0.540769230769231
0.789074763500074,0.135852518650086,0.470796723075227,0.348277728794262,0.351722829209801,0.830694528853746,0.467466605484304,0.497525844987468,0.716409175210855,0.584458736052054,0.899590595103837,0.0079698730970122,0.291318279743751,0.767060131750048,"cluster00","single_00045",5,27.969562910147,37.9800203353701,7.8570624717095,0.833076923076923
0.467765806190677,0.854043288822985,0.68837842204376,0.136504745586289,0.456262028973548,0.273896623463708,0.866146055705532,0.433777814388277,0.617076731197415,0.2610648017458,0.0459846587502517,0.596308024240147,0.127645086214899,0.879431943993761,"cluster00","single_00046",6,23.1235030160626,27.2028873305229,2.68928087540459,0.522307692307692
0.679251451116543,0.364939694735267,0.14913476034169,0.0905512205413199,0.662465384438748,0.040284200997939,0.280831394346285,0.238210865404265,0.351774302034393,0.494287826254056,0.650045476103408,0.843480915706582,0.601203016217196,0.690897582110652,"cluster00","single_00047",7,25.3491258395013,32.5912941410736,2.60728971314888,0.589230769230769
0.869884739473437,0.695579310193103,0.283179866625191,0.180058591625038,0.115708950948733,0.095838808976691,0.709658780262822,0.125147067400745,0.599529770608125,0.161413764091644,0.439590949995616,0.828956095117119,0.12972251281622,0.325345995681454,"cluster00","single_00048",8,23.5763790870309,27.4780281296554,0.843985966274598,0.665769230769231
0.623302255475133,0.00139667856964954,0.576891696381473,0.498406467313086,0.272779329109085,0.864732057726383,0.901832593211114,0.373261598413823,0.243929455826923,0.184089846361831,0.326114291278255,0.593749155580362,0.50638520874915,0.453768887382038,"cluster00","single_00049",9,23.0457513388521,27.2761467014837,2.78558473380408,0.120769230769231
0.901780760994485,0.793301113152196,0.268874981612087,0.147269748411745,0.695690606061425,0.715971213099226,0.36283439103265,0.109703734620504,0.0444486274581596,0.559919211435024,0.643976150363132,0.950585308490647,0.327155801370606,0.842658417686479,"cluster00","single_00050",0,24.9124654799986,32.9220491567769,5.16609988693152,0.576538461538462
0.917218412436711,0.51697603582392,0.973089995585675,0.873997518487301,0.161263451048185,0.708355231664443,0.454154324255903,0.834657746026491,0.164108315323339,0.23603014971696,0.480896881601168,0.725013640543874,0.446629274591598,0.61554599140836,"cluster00","single_00051",1,22.2998802948705,26.3744479782735,2.93272767753181,0.0623076923076923
0.882547949064161,0.944858774249126,0.931143345485048,0.377959066972588,0.405113537238737,0.072829477423488,0.161296621664751,0.30555363679709,0.95773312141469,0.0966088394156358,0.655875971088915,0.547061908020723,0.39311731164639,0.180879942197509,"cluster00","single_00052",2,26.6516668532082,33.6564900950642,0.861578958883335,0.821538461538462
0.0993387702951846,0.24337226293368,0.578545012424938,0.974171146428767,0.0150243049338576,0.662726629953187,0.499470648876615,0.646315006937138,0.263691276606773,0.799466340858621,0.854910917906264,0.601301249288239,0.513040292411522,0.13052964874884,"cluster00","single_00053",3,23.8854197175153,32.4146123962682,53.9364634819791,0.360769230769231
0.46275024293881,0.232790698952107,0.00547244765048817,0.508649958114188,0.575657443403946,0.595934737602055,0.599022248049245,0.0766501408701644,0.684733462129222,0.433100710406578,0.82817879171975,0.510870128398901,0.979490719379633,0.938481395615287,"cluster00","single_00054",4,26.8959913740963,34.2010847444141,3.03803798480022,0.728076923076923
0.441880459006556,0.56648284422545,0.084930823170996,0.948519459436724,0.0773627882046272,0.860090683795528,0.672512064895417,0.561004314510909,0.882866091884188,0.92117404819203,0.656303742163192,0.800206121887779,0.0941010906995739,0.960444608138717,"cluster00","single_00055",5,25.245144809653,33.0234494271987,11.0389089844635,0.755769230769231
0.336738254279861,0.868331032034415,0.429648793574471,0.80788300902859,0.949564932629816,0.353431804544583,0.627739689532861,0.0114666734534018,0.0924514294638236,0.513403353360163,0.251925504198039,0.683571219535697,0.410355262308256,0.443772882901548,"cluster00","single_00056",6,23.7338440552948,30.0738361439516,7.60502259782484,0.402692307692308
0.487119966401474,0.909283026500874,0.92297949860723,0.597466950634925,0.222222789330275,0.637025370589202,0.401867755595835,0.594383576483496,0.584198672447319,0.853847217431861,0.423379851877203,0.685916749147887,0.978242832700329,0.825344399394471,"cluster00","single_00057",7,22.5647859952899,27.0888031030692,11.0972866488972,0.0480769230769231
0.467191360096118,0.577888424641862,0.942253642980515,0.0864310644008444,0.422535202874997,0.49056135334053,0.823901625221662,0.388538129630724,0.528514785866671,0.129376930789119,0.985848877423916,0.735353571447692,0.779645744540993,0.690965297738553,"cluster00","single_00058",8,25.1645385210776,32.5466166124288,2.21729352372515,0.502307692307692
0.271044241786547,0.884277489930465,0.404041849405593,0.197078593285871,0.0597634342739318,0.263641616046311,0.34993500952173,0.669365251325301,0.258789034175834,0.620483087235691,0.0995035260745792,0.566224495280483,0.612900333959891,0.628460832628293,"cluster00","single_00059",9,22.0456960612169,25.9697420057549,5.86717503985786,0.0161538461538462
0.171129386621468,0.813766427859559,0.480325734037894,0.974646786552832,0.09423632748566,0.331017302561975,0.652170931288811,0.391087730620699,0.0810542791085373,0.473965182228991,0.516941967746971,0.191813643627054,0.264238805977545,0.780945841244485,"cluster00","single_00060",0,27.0294373770104,36.8632549281149,10.2836703671,0.757692307692308
0.103005540467346,0.657525100922859,0.188323413314544,0.390802849462753,0.526551881725517,0.876001774811347,0.613801494402603,0.725898778202417,0.524027552793948,0.319933535914702,0.282784565534402,0.667241179823363,0.571100869568722,0.771046482434821,"cluster00","single_00061",1,23.1030358085232,28.8578459076344,5.22852922313883,0.163461538461538
0.167591050432953,0.506267977485793,0.463953164579466,0.340816222794061,0.353142509737712,0.476821922526247,0.32703382950593,0.462026674220156,0.242021968833984,0.778640843187237,0.480530411365426,0.742713304738769,0.517245231510977,0.782856602684911,"cluster00","single_00062",2,22.2035185049222,27.1064746216848,10.2565067020429,0.0403846153846154
0.639680519370656,0.510735094689746,0.46261502027465,0.95150140006656,0.264025896901901,0.358748489897916,0.909147355701443,0.981161728457208,0.772826382052006,0.48531394569821,0.298215443900841,0.161547192184121,0.585157756751099,0.477438748405715,"cluster00","single_00063",3,28.0609707609272,35.100911982213,7.62382406360114,0.88
0.423856188957331,0.220635375630952,0.238667368389177,0.687239519902919,0.872090898868153,0.218165198247495,0.979332744747829,0.0892955881885875,0.961457568530142,0.526003747103796,0.883745964157043,0.445188399645789,0.420106002328726,0.563173263345307,"cluster00","single_00064",4,29.6203961983351,40.875453363805,4.62941427498868,0.906153846153846
0.484021436175445,0.193379328016935,0.952154964479437,0.342140515928151,0.607332608209659,0.485394265193183,0.805432509065798,0.0700008475917392,0.741077950681512,0.12368999905842,0.326037296096226,0.511796206154397,0.591093962738121,0.976670142171917,"cluster00","single_00065",5,24.2823149730885,28.3920149639644,1.52563225580679,0.350769230769231
0.961023510803373,0.794163754766141,0.644772308264839,0.505817202177345,0.936602556147411,0.773939742146609,0.625493480705788,0.609000099864458,0.378061035622724,0.959638667410376,0.549404219292313,0.662916383956844,0.783843466178916,0.135842803227281,"cluster00","single_00066",6,24.3176894172742,33.2599988114783,42.8123391443809,0.370384615384615
0.632227367967394,0.982813633355894,0.00882444189810184,0.823249971949309,0.235711957435464,0.991516723188958,0.719132640437835,0.411573371080104,0.787350823074166,0.102112626096464,0.528983433322834,0.297032131988316,0.601331331703374,0.138728109127237,"cluster00","single_00067",7,32.8208432012477,43.5174574095409,1.93236310471899,0.972307692307692
0.116937791077744,0.440731142141645,0.415670943161498,0.963625271279765,0.971044737908994,0.650220233013594,0.91289317466906,0.0180509351503831,0.773334481739815,0.436112708389434,0.674017667447966,0.431713190333944,0.575219812133724,0.63661054478319,"cluster00","single_00068",8,27.8893856969185,39.7608907939112,14.9263961496716,0.758076923076923
0.643296936516089,0.860934177598832,0.851444047174538,0.846358185745523,0.6857958053292,0.807812691509151,0.735968025322347,0.452079963833849,0.281885849664846,0.981331513081015,0.686329480587328,0.165733310947769,0.20050650759728,0.0130691500861727,"cluster00","single_00069",9,25.8533056092245,36.383623741475,69.1498023772933,0.777307692307692
0.751965588157648,0.124358709365716,0.234729216600653,0.8534594504571,0.987343528137808,0.726948832741464,0.526375831036766,0.158594416317825,0.0497465762484333,0.834145663646356,0.763097279664927,0.0765659942206008,0.639302922366676,0.377109829232269,"cluster00","single_00070",0,27.2138826616845,37.9706631631057,30.7784947744888,0.712692307692308
0.0276662102303093,0.514099966378505,0.441935964060797,0.808674451370859,0.71242258172831,0.333744188509032,0.507533889858623,0.801537020354564,0.666113872097876,0.26697125699305,0.891253652878946,0.55560729995519,0.0102947642750748,0.466048189711411,"cluster00","single_00071",1,25.2042864626757,32.9474830692807,5.75594672658466,0.748076923076923
0.429989239132843,0.339687718436845,0.0727577966431001,0.897061299213471,0.351538579274238,0.0707438193835605,0.599784257663315,0.770290217540104,0.680529034900439,0.810600074286406,0.493289815379999,0.684918585493254,0.206697949638605,0.703504577680665,"cluster00","single_00072",2,23.5467161605144,28.2222593111365,4.23841649675461,0.628461538461539
0.593514141094848,0.769902648912278,0.663266473951816,0.501067097015646,0.788767724584605,0.14064866963361,0.980566949484463,0.783006932735475,0.444346951586044,0.193185059791606,0.742431077707023,0.647495538330847,0.226353747367426,0.127142920640303,"cluster00","single_00073",3,25.5163474415475,33.2481404524469,2.44137914548652,0.786923076923077
0.700710967653679,0.414988373277083,0.0752137330453628,0.607610210999314,0.0726015280141808,0.231378048381258,0.750524444392031,0.270298364371801,0.360804970699329,0.411713075423459,0.394541942131547,0.909520862283266,0.695759784438122,0.804749520579271,"cluster00","single_00074",4,22.7580244069955,26.3829319752513,1.86903429250194,0.0296153846153846
0.272532776451764,0.240643694777237,0.890633592502803,0.516425698363944,0.331890251116659,0.22515418533175,0.325665551153649,0.994246761953984,0.086377728505512,0.476114435883243,0.625028260185795,0.645800492651583,0.389682769066266,0.140110886205422,"cluster00","single_00075",5,23.7092727284945,31.5834603714167,11.4719993819755,0.418076923076923
0.580260309701179,0.331157002531033,0.975185269327178,0.769653505512843,0.978590508573275,0.405932109095215,0.54326343676788,0.433362916175596,0.129711360524477,0.979997865263031,0.142877017677465,0.0197604547399364,0.427421890552601,0.65882552401146,"cluster00","single_00076",6,25.4681845505779,33.4884379732097,13.7487046700893,0.655
0.419454143167944,0.483245668500387,0.0655335817873031,0.77422860548315,0.905160178702141,0.82880365049486,0.657860968803792,0.8228613143145,0.112974571145327,0.12900221701547,0.969102845014354,0.617361174045875,0.390006852276725,0.0907941432138532,"cluster00","single_00077",7,25.9378445306867,33.8839636280593,2.30843092458499,0.698076923076923
0.0750585056491005,0.49474083797257,0.932839032070339,0.777592394592587,0.771736047130207,0.0141793785429667,0.388188088116462,0.121170759620016,0.165404319898009,0.925379058517174,0.829973850508612,0.877821426474669,0.612414693650827,0.438800525267537,"cluster00","single_00078",8,23.8898392577146,32.1232370146925,19.5036217056081,0.371538461538462
0.887189675858618,0.157048942439333,0.667152774276615,0.910932841900038,0.819549709985116,0.296490721870918,0.924548498638927,0.831858681982381,0.978697994622455,0.822807309051224,0.488738067197392,0.697408874444693,0.740756449114137,0.792095317626276,"cluster00","single_00079",9,23.9810574193248,29.4524911637953,6.5065620948724,0.342692307692308
0.329284968211206,0.254381771913255,0.726400217602802,0.848332997932543,0.706395029492381,0.849186638909778,0.0383556122881732,0.0213319427362649,0.435930812788106,0.986547033026193,0.183777691817853,0.311380102136312,0.195675601668862,0.449097284527718,"cluster00","single_00080",0,25.1750966422753,33.4444602971349,16.2950442942187,0.77
0.352828740590012,0.911588024601529,0.548984221277803,0.689947407584361,0.0557070684428224,0.339633773861702,0.94731935470338,0.0623662214476538,0.121411568303525,0.0735858974874353,0.125195823310263,0.638369396963814,0.232873816904447,0.423714782062662,"cluster00","single_00081",1,23.1763013224658,26.6756293415122,0.800968913651905,0.535
0.706024470989013,0.838665866578676,0.530928319509404,0.878510014995815,0.481278438428467,0.373630310852658,0.676415592535817,0.279377487516811,0.0789151937025901,0.159869661414819,0.512155323697736,0.839913178508101,0.519811261034702,0.53200971343305,"cluster00","single_00082",2,25.5782376872953,33.2892403739707,1.7045150928911,0.608461538461538
0.0572408356330747,0.187424595091289,0.737642284835497,0.860482049850292,0.433751183797758,0.237817836262198,0.486565308028937,0.290732287490989,0.547575615746242,0.0897546235350976,0.0949692131540926,0.693692839618865,0.0392452049986949,0.733718324460495,"cluster00","single_00083",3,24.3045238010345,28.7654068383598,1.00674660092005,0.78
0.6901399849936,0.0106404762139239,0.921740760080681,0.810841946755141,0.759141514725884,0.0914137369512464,0.198531632906495,0.636325912887648,0.598045888537093,0.464911736018338,0.930043704996618,0.742244926013573,0.441204952571751,0.122132203219904,"cluster00","single_00084",4,25.1998502713681,33.8137920040728,6.93617618826027,0.621538461538461
0.49718235819605,0.0182453072657368,0.940468944607819,0.145616750530954,0.9707878717602,0.470446048867534,0.480972520442931,0.866876776949778,0.252419012564107,0.937329822866267,0.129863055873588,0.511301144938032,0.0243865536885739,0.313757443723375,"cluster00","single_00085",5,22.1397613915759,27.5596423467641,22.5201055902893,0.312692307692308
0.53562697762428,0.142821591012301,0.886917471522261,0.185199239323068,0.223932457535858,0.198002340016366,0.248779924893054,0.779706380369227,0.948154192186267,0.0254027078660195,0.42082249965641,0.184588731739244,0.671908588091271,0.624559218503714,"cluster00","single_00086",6,32.5881042862352,38.4192339199755,0.32734303133957,0.997692307692308
