,area,ratio,zone_height,azimuth,absorptance,wall_u,wall_ct,wwr,people,corner_window
26,0.8729347000676408,0.16956575443240307,0.5205256648815639,0.08131371397174453,0.38389619271155934,0.4295507397966389,0.4765711940314702,0.9945942431114901,0.9953687331400163,0.9501621079310908
27,0.8455418773045168,0.8550950246475859,0.5764672892396737,0.7636587087323179,0.629200466166081,0.025118831791094663,0.3060409917337977,0.3304956012051033,0.24343033657428673,0.6079563830779423
28,0.7703819997620462,0.24458649483569622,0.43799668801806996,0.23696764029321699,0.40253228078517145,0.26050946493342503,0.2425404179997762,0.1345482164811216,0.444105254215443,0.23085642461466332
29,0.2654523304179378,0.6128541538535512,0.5110109366761397,0.45234003379990095,0.6821657990931476,0.4020378642236443,0.03032314046048414,0.528952271718711,0.37301559966344255,0.9081557348704281
30,0.06747238812537308,0.6283116116728089,0.8411431904254052,0.6155593383530552,0.3789817045046959,0.7255388678581896,0.6263077627209974,0.2667411595847168,0.12160352212131173,0.07491374055388483
31,0.48090051474764284,0.4660334993684406,0.4780028626888142,0.3349631371846653,0.7612525534517595,0.9977129128793687,0.8764560202481498,0.886163959410937,0.5646203603952424,0.4583356141893271
32,0.7502573084974841,0.030813831140019288,0.9680984165604347,0.1907613045697452,0.47594207442215297,0.8698475082506032,0.50262000360422,0.08452736205049952,0.2081153529524854,0.49066350174979245
33,0.40234146210637056,0.0795759614489625,0.8262716020747358,0.12372317419574588,0.5538661287242744,0.23096275075027758,0.45735141339067575,0.7682791010311256,0.7831006765324356,0.7721279398981006
34,0.6144375058859014,0.7067591252534057,0.6477702407717721,0.5262611017068981,0.8634507419911638,0.8303697953649714,0.9444144473975239,0.5629649349685744,0.6580130120089915,0.8494596881912467
35,0.5039646700319642,0.8109470599174207,0.9747345600002462,0.41472192514204953,0.4518431024961931,0.5662625273440482,0.8385367825786797,0.09909614186731638,0.5599590839662544,0.7161833251747776
36,0.5190923110564345,0.23654652034005058,0.16389173712186106,0.657788782284128,0.6382774345358156,0.07636696069903041,0.21922636042716387,0.9679756440982218,0.1822972265977934,0.9805670385862527
37,0.5894479325077769,0.36868419363731875,0.7592425784194995,0.6957108933805213,0.9484855766098729,0.30450052889016127,0.3317508176644616,0.8079145519860296,0.7946939020809485,0.006988234980542076
38,0.008193291323820361,0.7816581158192623,0.9024501568145115,0.26605698341080986,0.5749709654373184,0.8921129229696453,0.6304946567323457,0.9485134045879472,0.9928777140694227,0.7817799917078508
39,0.4719390003058744,0.8185552614490226,0.17344329826402458,0.1186987530060769,0.7370449988960177,0.5383548844862016,0.2495965720916091,0.4784936962782879,0.10495788577635554,0.8346496094464465
40,0.9977356506002291,0.1353681516198502,0.5182770285050393,0.6885143150819906,0.627159979244914,0.39839555842329805,0.3002256059116993,0.3867426054247501,0.06358034679504312,0.1102626763412427
41,0.07496857980777524,0.8020007612783239,0.5609475544249871,0.04087901756829753,0.1536055248628695,0.8877167133203099,0.7158747040031603,0.9707240126448472,0.8834561618766469,0.47527101508455827
42,0.3034020644264791,0.3230440505466762,0.8226484142327617,0.5954424930791681,0.830549298306526,0.867594807326872,0.2922756599783988,0.11643194718216036,0.05621887595845294,0.3462031924397799
43,0.4239723238498301,0.9135698374265774,0.5682320970800306,0.333620644332177,0.5982292728427565,0.18009605375847312,0.328378303897929,0.7252505261297589,0.4675536735388938,0.8114003803552701
44,0.9645986287042478,0.9461224876388404,0.7050430516142662,0.9661026343514791,0.2028297885974415,0.7227150212563869,0.4492718033588415,0.7050624967073998,0.04328601633369656,0.23412757811621507
45,0.36991218436095613,0.22520947368806524,0.34749283423826494,0.4994578316253105,0.8262951806908677,0.9600856152108265,0.7487565786327975,0.3765961354787624,0.5858577497902355,0.3747022950551299
46,0.30927998356351744,0.7618291167715662,0.30998684288199574,0.5450343154855267,0.9037669330351257,0.48579312896223287,0.5911118192304081,0.3873311849891409,0.4383917127582171,0.8409184168241163
47,0.8384627138383614,0.3042636878730029,0.8586908237738735,0.2141643980744257,0.7322698203012414,0.1625484995030137,0.874882704368013,0.48379333934014984,0.08199157326836233,0.39273557973642137
48,0.5949658462073854,0.5441105425253558,0.24398341552000252,0.894769948885916,0.7958513596592969,0.3669198315430619,0.0761647435500998,0.8901578294273134,0.5245435225397557,0.7198064319297807
49,0.041609078216603014,0.8320877296944833,0.5490845486337388,0.17928084423870522,0.18070509113196573,0.959319245442993,0.6373537863770987,0.08113859097967047,0.29881148333104407,0.5654687710098657
50,0.23301550311439104,0.31947065533620334,0.19326250569366163,0.6246160919352123,0.1325387613996724,0.16978181830360695,0.02560894018701385,0.13084852929816687,0.3058041847653453,0.2994116506176717
51,0.8178351521279357,0.6933636237721719,0.5361515109058896,0.7498909607021197,0.924123621537432,0.7873158946504201,0.18452826659275814,0.5682976373596853,0.5404892240255011,0.6051479264692127
52,0.7997816305776894,0.964206173500142,0.3486406897747372,0.5414879081321126,0.9110197616341347,0.5826044723941138,0.6359808577365943,0.6493832744796981,0.37895451413516096,0.30362641326027767
53,0.38502665841023703,0.8564866673828584,0.49572603067238447,0.8873771553329393,0.398673621824502,0.7393675224987053,0.03820860344076097,0.9661433933287815,0.6665342303796904,0.3623291911220478
54,0.1067100599023965,0.07212961869431735,0.08855065641251113,0.20883374433139912,0.0740862927713094,0.04206989182315478,0.5464736280542122,0.07243341337363424,0.873549006697522,0.3170615317130199
55,0.3591593903420089,0.6581786617309678,0.402055059561283,0.5886705922664004,0.12140159446201182,0.39255075084161906,0.31233303737984314,0.8140565908502443,0.6573763522028901,0.4683661755245479
56,0.0688254849470606,0.9530602512939151,0.4672462690206616,0.534483365643869,0.7073697048247193,0.6579611877029465,0.9206888616132124,0.7523051372053081,0.39088185242063284,0.013170358221413513
57,0.0383528397060408,0.8695387163158912,0.35481668690670953,0.32269696307330337,0.8333645810092104,0.7096963829839671,0.045644294739535046,0.5639732972781349,0.5784485460449003,0.1478376418583946
58,0.3740024606549737,0.7494283817990958,0.7682670385826187,0.7671790008358875,0.583863955002438,0.5078360387361885,0.20573143353771006,0.2796611199381732,0.5225065827951337,0.3636008652263537
59,0.9912181017682162,0.44642551824529386,0.2663099530301978,0.7487535748143905,0.7701012514236409,0.6278960124442614,0.9182392983053451,0.17241112378989815,0.8997227474385175,0.3092726849852185
60,0.7164115231205633,0.6961611689183291,0.731355141836847,0.4746679531605897,0.19711494228051443,0.2663458689370211,0.2406897756799146,0.4143003276012693,0.24919840674926927,0.03964869799432405
61,0.9825875535314904,0.6078798534233113,0.5123089449965278,0.005731603841426879,0.3109248517726487,0.06679559078607339,0.8001311561666704,0.6093506242599508,0.3609830874086921,0.1485690987870742
62,0.4492112510819783,0.11081388082033061,0.8025739140244372,0.28327221599589864,0.020823620571768228,0.8511672627868966,0.3183441043577936,0.4676595553214008,0.6956134278815438,0.8512489044622324
63,0.8651761368447616,0.5028268551577787,0.24672136260464048,0.2591442850366138,0.34013620103104447,0.5971552697698739,0.3936564644045051,0.4273138767113551,0.8102862849341457,0.4232661269013258
64,0.5152161176810371,0.868221943409286,0.9360906821334513,0.15304663134047458,0.8813640242421049,0.9320597177162766,0.6342591105026776,0.8975831190818679,0.025856540076048432,0.4999166638009754
65,0.5807393591310049,0.0647382521057216,0.4261238103460493,0.4375086432106826,0.4771527365401099,0.4890853418432853,0.4518094886995239,0.9904495316968922,0.331872619213159,0.3158107784076838
66,0.7699298144166099,0.36567564147853904,0.7333731651507999,0.2250315114381824,0.514813385053872,0.46297131958845045,0.8539936321705113,0.062393916819649245,0.44277666873528165,0.4822274552434417
67,0.5847390018652037,0.27943402958445457,0.7648069265142031,0.7896974572699631,0.4062284637955141,0.38982601603289413,0.08696695751969287,0.9407617743074951,0.3898798092580747,0.17365824279204475
68,0.13660977029785432,0.20176031378448944,0.5213533712775512,0.1636894883857997,0.5257534658586447,0.6916306512380501,0.3866051027760698,0.7135172508468878,0.2614044521233875,0.08882703238241735
69,0.9687686912731309,0.738726097451907,0.8178763316978646,0.9061252104661244,0.041917256797986274,0.7603919212549811,0.7703867486899771,0.8370484226036848,0.3409297408670791,0.6303289968133341
70,0.5500796804877067,0.9045117997579086,0.6925731871068174,0.11791935543198605,0.6589964801019393,0.3630345889768997,0.7111027802403386,0.7747426036628938,0.5867055021786993,0.7313828247371752
71,0.10514801944234986,0.8994735902194403,0.0591376499571026,0.9147696125389857,0.8984488814730991,0.4409117510847327,0.5857565896805882,0.3682184625679518,0.07778093068780983,0.8393370559827324
72,0.13158175550163148,0.16459912311439992,0.08036369752371264,0.7653840876468672,0.2569817008197657,0.6339825510341353,0.9871518697581002,0.47307747094109415,0.02414625907290879,0.8955055203233483
73,0.4420864153046045,0.8820437127889759,0.9892902352269142,0.7620980676927553,0.31448731512832045,0.4972963282585302,0.8012735944467217,0.7519065350981883,0.6520127182771714,0.2235837477809324
74,0.744230537632893,0.07862896615749694,0.5484706620910078,0.20759959596677402,0.137003994997522,0.4470701149612594,0.21036683234919643,0.7469173730064056,0.012163637483408403,0.25863966190686716
75,0.6074680770084423,0.371546379386143,0.8761530367239319,0.2500586596724025,0.469134478917691,0.9709854897951941,0.27927321706217506,0.4597560281536058,0.16663829428668317,0.3863872290902334
76,0.5328331390576779,0.18434628564531072,0.6985745881332202,0.6429110843381369,0.7775422103108544,0.5256978193994941,0.10195188994821955,0.6764279630588572,0.6260148748323159,0.14458536903270613
77,0.3727255365857232,0.8166833592856426,0.9716087417446099,0.4857402597523667,0.05823988883052717,0.8847209102343137,0.6146669158306,0.28434294853892395,0.05366031911555154,0.17628390845234188
78,0.6834263775519067,0.7212037090081376,0.7926980660006487,0.8235469625930674,0.4547122404353096,0.7884370129263377,0.34175402143404277,0.7814384495231173,0.14999194252510825,0.4029768521443253
79,0.9417216794279037,0.9491946013262678,0.450197704815765,0.05084720852735406,0.8531596870390451,0.6264672198206258,0.4263835481502658,0.023892374992112393,0.28375403835589874,0.45535871499910385
80,0.21042514316810276,0.42611961320971514,0.3236621756793879,0.4127222530776702,0.6892053057067837,0.9238199393879304,0.006008492911927572,0.2930767227399329,0.6000614351672133,0.8236701788890768
81,0.8967481195228842,0.32657619409771765,0.09667734946869805,0.540294480387794,0.2821281425914782,0.369939184423412,0.05388135368633711,0.7347719015113824,0.2757336793087451,0.15322997328508606
82,0.27552114531265015,0.41470185235172846,0.5876919376284137,0.6090092809387478,0.8737104354489775,0.5335606125803823,0.15596570935977944,0.18671017386372213,0.6228169769644933,0.5956998074629702
83,0.3489984010574131,0.02773972307751556,0.4395258670144573,0.4627876898418947,0.7298488187269252,0.20244764358549666,0.5091924492849769,0.9951062786082571,0.4525833682216069,0.4510732078761187
84,0.6108750779848573,0.4791408353501603,0.4925341281789158,0.8377295052486682,0.7521988203552653,0.3302840963648299,0.7149864394846341,0.05421200766371199,0.5130134074607097,0.6225359025186691
85,0.458846339596737,0.8927245637698364,0.7866413717911289,0.08549690914561675,0.6467811091197129,0.8530119561947478,0.6367587479985557,0.09027949847882608,0.06655900445490044,0.046330941908456304
86,0.18446100857890976,0.5827036129611648,0.01254021383765429,0.20166256403691457,0.5574646221599625,0.06202183929435867,0.3543296404778788,0.12393052036082416,0.9676604879593376,0.5345833222392629
87,0.6406671893018273,0.2887169175743195,0.8982316439278424,0.37828561580824066,0.9543309995571755,0.1618506046962712,0.45921933503592505,0.8659497323336296,0.21784338153492488,0.13382971041100158
88,0.35305910244014765,0.7288239870340489,0.15283811188097543,0.27273018845331326,0.41953241981889566,0.3402776402703317,0.040052727282350674,0.8851835931248638,0.8956761636372861,0.8862336650658735
89,0.0985461712495613,0.5919403926299482,0.3644944316606222,0.8090954900024954,0.5384204032425032,0.6586560087366016,0.44248267789040224,0.3592559616719935,0.6909914925041557,0.012350790331252895
90,0.20321699739119584,0.545983892529909,0.32715986186665025,0.5467345907819872,0.1905918691804593,0.08443594091113463,0.7853079086799996,0.3009121478927953,0.9851118696147306,0.4182789983905188
91,0.23533322412721186,0.6971557508318175,0.9009220348302913,0.9294686158924841,0.5105163069689013,0.6517798988705997,0.9017910543344145,0.9568349230476841,0.41614741369832203,0.5621454906297051
92,0.5838007039420353,0.1968891017390702,0.4281709895381444,0.08766064186728724,0.7174862447919137,0.7591267400301155,0.7030601538820613,0.3165785279416582,0.7523838639776697,0.7179536966240673
93,0.7547147198856204,0.34913399797266464,0.3625724489727656,0.7443567704152584,0.6800165786326403,0.3094644150523525,0.1745708122561275,0.24471144020726074,0.6128677969021125,0.13161767842535896
94,0.009070372023937283,0.00885793666998355,0.27163709860530705,0.5243283286516062,0.9168549274011913,0.9839960777295447,0.9482715204769875,0.8398823755073878,0.6616630119244514,0.5015780395833749
95,0.1530053491349779,0.8615224797882113,0.18533735409698948,0.8601846130234928,0.8103828186367604,0.10494222628911984,0.010444794087376356,0.4363668267791727,0.2813768225290184,0.9070153521322489
96,0.2820453482688069,0.5704346247478685,0.6580454198773343,0.8118560135322068,0.4436735287780883,0.3288932856909939,0.1649546241892109,0.8831158659667442,0.6112300914169287,0.7419315741095197
97,0.5073955116347412,0.7804359962706532,0.9926158979100201,0.4060392492457575,0.3939597547900544,0.27443035177758823,0.7022329751142786,0.28154352952225564,0.3450162443245464,0.9482992999411218
98,0.5319139794014985,0.5115793300557797,0.12735335741599105,0.0716283770570773,0.28651961166220474,0.7503791056468707,0.9800313087109668,0.921938182274053,0.48614553835998886,0.40324891017567766
99,0.8139017034946304,0.0027165806592152645,0.25034049605189634,0.18531763185091207,0.5814001396581154,0.445355826011087,0.6694584033132281,0.3124761788272051,0.8763515438128539,0.7852588350189419
100,0.08572059376811295,0.7511933242606841,0.2759666472743558,0.018798917069987705,0.17293792676798267,0.48072937156319706,0.2686661035409806,0.08535930462006927,0.7422838019912338,0.23794175085295674
101,0.552271669860768,0.25499877574991014,0.6667693244032076,0.22146523815766397,0.47370972812445655,0.3067220456085603,0.5440832505108882,0.6781450734755317,0.9022950748389506,0.6717518596872811
102,0.6802787280318259,0.11143978937466324,0.593471871496305,0.5106336912097503,0.5623988507364853,0.5792057789222663,0.6728329973623919,0.3901225361016209,0.034946871196963374,0.9298916769797022
103,0.31672361550268685,0.4865304626706022,0.890218974810887,0.9543079789795658,0.02171007674858645,0.0590164498050372,0.7197548015311342,0.7935374355395564,0.837503005344254,0.6538377890008603
104,0.1715894165034128,0.045449616612771394,0.333869213393138,0.777135949140401,0.8045064779191378,0.5998678091688229,0.46738944992114984,0.7790952637546541,0.3329669781735682,0.9437480323660261
105,0.7641860491865357,0.12003954167549903,0.6871495352125818,0.07398777528649682,0.3002006748876599,0.17164194768278598,0.2126686676822139,0.3056057641156903,0.23568628745742456,0.9867305736230667
106,0.04721589304553827,0.2072010416214086,0.03829918227915493,0.145656938270896,0.7475303019309333,0.9717669109862385,0.08201698015268129,0.3325568614841208,0.9236574623080956,0.6978178039161128
107,0.6082912026206222,0.3141012202259997,0.0037457533140523,0.3719495791848927,0.011657481722335859,0.7025546843154464,0.48547999094335115,0.18891620162452635,0.2139718887654191,0.11563046757149843
108,0.4940757522296857,0.4629499361593204,0.21372088605221776,0.7600474469202687,0.6674454621027271,0.8585491804933189,0.7120363020746042,0.5211750454940551,0.645847161860677,0.008292351612783829
109,0.44113313245037933,0.16075188492428355,0.21109344424704826,0.3394906451088929,0.3721529263777229,0.6846313785167341,0.9700896490270863,0.8443785572795088,0.7280941413368226,0.1051338939662955
110,0.11654184243467366,0.7304566960272931,0.22933721686594283,0.03694738142318123,0.09004163015320372,0.4647397089422876,0.23203761974852852,0.12456181579241128,0.23757832551475705,0.391984480927785
111,0.9051743044792113,0.7056656094077907,0.9674628097046062,0.6333531087610024,0.5081456936856517,0.7306518421641705,0.7097091794393322,0.7010284740569779,0.5698862024285615,0.9024650119386239
112,0.9283113689735012,0.4613571470559614,0.6596805956615787,0.44052859439041775,0.14117123094803125,0.9151288429751641,0.2718854059077146,0.9755987246872843,0.9801010243399487,0.3651923964575895
113,0.38228283596632917,0.5402388903355376,0.29975778794107305,0.434988167102602,0.829115108207826,0.9575063479571331,0.7164822679161109,0.3144336631317649,0.8247460204893362,0.6445252307991078
114,0.027869214611196375,0.7009740096886009,0.27680430868704226,0.593735273993818,0.9856376043771278,0.6782694871823738,0.6288737873748635,0.8053594865298808,0.842840640234752,0.07066791208873086
115,0.7093207276589804,0.21851052706818833,0.22010727081144324,0.9708167574841992,0.5659604759326154,0.04388317230039546,0.41625936794427826,0.6823545258661915,0.3528009306180266,0.37587642850037484
116,0.2203235349174126,0.40344058791753745,0.6057871207756448,0.027148578669004178,0.07668624316914838,0.9696122940846643,0.19107940315352584,0.15997372758993916,0.4390148028396117,0.06882002669664057
117,0.258488060573771,0.7639339636744116,0.4599502675474008,0.5868601692530659,0.09284044846516236,0.05842857483679652,0.7521179069581921,0.3136967447169699,0.956317650821244,0.7394737378198636
118,0.733035332607999,0.7573855253602773,0.11847333343332793,0.3142138532614865,0.9101705056511238,0.3748007158381797,0.7629312169518478,0.7436342349511118,0.5218635826771082,0.135076007765177
119,0.22529802244572977,0.7485612773911932,0.3061504498963203,0.6975978079293,0.5063741113891792,0.3729700494852755,0.646292787558736,0.28659180367531367,0.09591026853925333,0.19374792399386095
120,0.10924597978808989,0.7727156867582854,0.1798511246146763,0.04292858496741674,0.26263762507349475,0.9296319492353903,0.03788901514771743,0.18928299533694046,0.40894736570142864,0.6661096874565902
121,0.8987973058581719,0.7242023063692861,0.45181524334372597,0.6569889335374682,0.09555629864810254,0.6863352043948568,0.8114367563830704,0.8206803412395699,0.1593681568811781,0.954233219296123
122,0.7019630188310515,0.8082889838046551,0.3684303651975181,0.5021029719479541,0.8490541616206839,0.11596160937990502,0.8826020628637804,0.45519427693378944,0.37145199988800326,0.03234291020754227
123,0.5563180437864547,0.6920330807407006,0.46869008968277287,0.24603622301422703,0.2197911549305639,0.6779537009176217,0.07798951494181974,0.6221890600455244,0.285583055439885,0.18014083290619462
124,0.3284028396534363,0.2938843868377481,0.6381802084881254,0.4319989336225138,0.9713289991039802,0.5939644331947486,0.690637016290296,0.14856101404497848,0.47388889249225724,0.8648058170585157
125,0.9377252806927836,0.8522311484866608,0.315188274736175,0.7079232458693737,0.2686703339977376,0.20344028544644488,0.1373480708873079,0.4138134339144846,0.6379490140462012,0.11492785359723705
126,0.8143925732948836,0.8645966303125282,0.9641024939867241,0.13214621397429516,0.08055130546864549,0.2981910632235646,0.8685343116733729,0.8423002694149158,0.2219156665574649,0.17786113433966536
127,0.21531899450670114,0.8409268424661551,0.49173220867034967,0.01906925470224017,0.8970260497673918,0.04683047725806262,0.4901972906694276,0.9003905620504866,0.33601321327606454,0.4881734886848737
128,0.9443676154969098,0.6505552586808985,0.3570070543440973,0.09909043669720942,0.5057289068474834,0.9523278918931327,0.9256145177534241,0.2167119583123035,0.9628161013626322,0.500126934748182
129,0.41882761534194474,0.8377503785153497,0.743419914940547,0.35369906803862333,0.8142177266093775,0.09982486306210378,0.019002901797325895,0.23444016326338682,0.918945680759109,0.24799214902187597
130,0.1425961523203538,0.03834857172607208,0.11377219657085637,0.5781519919102318,0.6484276578159915,0.6768848968030995,0.3623839473185034,0.44500346209315156,0.20491170747269996,0.27331973970671
131,0.04485930506782084,0.835259603394376,0.08458166504595784,0.8219363426643025,0.6535416636409761,0.12617441015374986,0.3336559025488684,0.24530731027569477,0.24117776713764433,0.47165635348541846
132,0.5365098516487812,0.48817261755881197,0.7815023037761439,0.11107085981277866,0.5267293947663158,0.02175610772717891,0.7782286681861871,0.3176464870073515,0.21965913509537624,0.1856318819788259
133,0.20555864588203013,0.337545764703239,0.2964929573595271,0.3766730343110197,0.3632674803142608,0.8359698297093089,0.3645823792212436,0.08242890116409379,0.4330058033243349,0.07569366841806051
134,0.8074469457769329,0.7600006463033314,0.4720728475686137,0.2517662946960016,0.9502176330781131,0.37972288633597046,0.5389020423197011,0.5185332999696451,0.701287037241655,0.14048815203202747
135,0.7343206033168055,0.20644655073976703,0.7748600679284391,0.4418263057503662,0.11965063398481142,0.1977352902516042,0.14203862818856847,0.3554915029771572,0.9241880586751644,0.26474213586428536
136,0.32925622559567846,0.398657784967393,0.7705110584166316,0.6342416523006394,0.02340826392179512,0.3972455062833941,0.7610100194011565,0.06559799113046012,0.8172748276126439,0.1134699984434115
137,0.6697881713948848,0.15179169557029026,0.009417175797233945,0.8241200030906668,0.45290404319362004,0.2172382337883467,0.6209925214917174,0.5260113737982816,0.2766878462200256,0.320746489166367
138,0.4520889218273594,0.004008558820676022,0.5921139555085956,0.6927304608184087,0.9529732559361612,0.6987871491171529,0.19270147948792873,0.2038809788104887,0.31505126096987396,0.8014325754299363
139,0.3069738182131728,0.3073911127440335,0.25612804168700537,0.9600394670652339,0.7782825962500711,0.9966646818339647,0.6479268946990108,0.11524332470504715,0.8416186121270429,0.9666085824905106
140,0.09654302885297412,0.6945984450137789,0.6177261023900263,0.3238705269996019,0.13372867936006522,0.4159805528118015,0.17709823591544144,0.1826695455458981,0.6038033505417296,0.12093002767174481
141,0.37624245191542904,0.12907033189744035,0.9510830415793047,0.0029310392976991872,0.08813794619034747,0.5399974011324332,0.9498514962483812,0.37505700315570717,0.8067136030430535,0.7754189662770689
142,0.9558796419309736,0.16159798027302008,0.03140851343698154,0.5384316431413264,0.009900081660377782,0.8112554964480346,0.5474057121501696,0.0703641156056912,0.4655813976747314,0.2636873850319604
143,0.01685285646065097,0.8228961167597463,0.6283665235908953,0.839243241006499,0.603688989153423,0.6504181364363194,0.7358229878200748,0.4957730669488655,0.2967304608506363,0.21717504896197137
144,0.2445178870204718,0.8120793023088628,0.6194697529404681,0.2577554071291619,0.44584249690888705,0.4103203523285989,0.17844306016313025,0.1912114033806975,0.3002963213817604,0.5180683601314824
145,0.5084593464811331,0.3054823585658569,0.5976157735213946,0.29419274054693195,0.5897640265550498,0.09802482974957184,0.343649352762832,0.507058351724967,0.19831057132366886,0.35894733441329296
146,0.5465360665003911,0.31851213770887854,0.2972526765578581,0.4072315561432575,0.7810061562886019,0.15309189607905063,0.8698316246068575,0.5030594058477496,0.6685000392610768,0.3992015230067913
147,0.9474929407141028,0.2778905449588499,0.3728010450291893,0.9097665194423138,0.6086679134107461,0.036179507203815624,0.4414035942238498,0.2489535878470293,0.5729887037994498,0.5075050376060256
148,0.030456650546796252,0.09681938500676911,0.5527416221946194,0.6163385350700707,0.7095583145092826,0.5611399272293772,0.032916729527652254,0.38563068928284927,0.34251549537772724,0.08433769523112403
149,0.4910125773449242,0.046516142525739226,0.9167412271063525,0.22747711530683387,0.6871777325816902,0.9075286749197482,0.6861595789337559,0.8336836757370558,0.816190022678131,0.9841267816689359
150,0.8704884384724996,0.5384464153695028,0.5817110012196911,0.925453050573136,0.315439335051088,0.8342017199771072,0.7466584638539137,0.1192022579594213,0.21437581619410412,0.9449124026082655
151,0.2570973300615316,0.06756379263066056,0.3138214122929426,0.20906161505848928,0.5492757766711999,0.2926513345429026,0.2286240605083575,0.2650678975304179,0.6404389502659359,0.13844104848373576
